,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
0,"[1, 257]","[2, 514]","[3, 771]","[4, 1028]","[5, 1285]","[6, 1542]","[7, 1800]","[8, 2057]","[9, 2314]","[10, 2571]","[11, 2828]","[12, 3085]","[13, 3342]","[14, 3600]","[15, 3857]","[16, 4114]","[17, 4371]","[18, 4628]","[19, 4885]","[20, 5142]","[21, 5400]","[22, 5657]","[23, 5914]","[24, 6171]","[25, 6428]","[26, 6685]","[27, 6942]","[28, 7200]","[29, 7457]","[30, 7714]","[31, 7971]","[32, 8228]","[33, 8485]","[34, 8742]","[35, 9000]","[36, 9257]","[37, 9514]","[38, 9771]","[39, 10028]","[40, 10285]","[41, 10542]","[42, 10800]","[43, 11057]","[44, 11314]","[45, 11571]","[46, 11828]","[47, 12085]","[48, 12342]","[49, 12600]","[50, 12857]","[51, 13114]","[52, 13371]","[53, 13628]","[54, 13885]","[55, 14142]","[56, 14400]","[57, 14657]","[58, 14914]","[59, 15171]","[60, 15428]","[61, 15685]","[62, 15942]","[63, 16200]","[64, 16457]","[65, 16714]","[66, 16971]","[67, 17228]","[68, 17485]","[69, 17742]","[70, 18000]"
1,<function CalculateWeightLinear at 0x000001D8D65199D0>,<function CalculateWeightLinear at 0x000001D8D65199D0>,<function CalculateWeightLinear at 0x000001D8D65199D0>,<function CalculateWeightLinear at 0x000001D8D65199D0>,<function CalculateWeightLinear at 0x000001D8D65199D0>,<function CalculateWeightLinear at 0x000001D8D65199D0>,<function CalculateWeightLinear at 0x000001D8D65199D0>,<function CalculateWeightLinear at 0x000001D8D65199D0>,<function CalculateWeightLinear at 0x000001D8D65199D0>,<function CalculateWeightLinear at 0x000001D8D65199D0>,<function CalculateWeightLinear at 0x000001D8D65199D0>,<function CalculateWeightLinear at 0x000001D8D65199D0>,<function CalculateWeightLinear at 0x000001D8D65199D0>,<function CalculateWeightLinear at 0x000001D8D65199D0>,<function CalculateWeightLinear at 0x000001D8D65199D0>,<function CalculateWeightLinear at 0x000001D8D65199D0>,<function CalculateWeightLinear at 0x000001D8D65199D0>,<function CalculateWeightLinear at 0x000001D8D65199D0>,<function CalculateWeightLinear at 0x000001D8D65199D0>,<function CalculateWeightLinear at 0x000001D8D65199D0>,<function CalculateWeightLinear at 0x000001D8D65199D0>,<function CalculateWeightLinear at 0x000001D8D65199D0>,<function CalculateWeightLinear at 0x000001D8D65199D0>,<function CalculateWeightLinear at 0x000001D8D65199D0>,<function CalculateWeightLinear at 0x000001D8D65199D0>,<function CalculateWeightLinear at 0x000001D8D65199D0>,<function CalculateWeightLinear at 0x000001D8D65199D0>,<function CalculateWeightLinear at 0x000001D8D65199D0>,<function CalculateWeightLinear at 0x000001D8D65199D0>,<function CalculateWeightLinear at 0x000001D8D65199D0>,<function CalculateWeightLinear at 0x000001D8D65199D0>,<function CalculateWeightLinear at 0x000001D8D65199D0>,<function CalculateWeightLinear at 0x000001D8D65199D0>,<function CalculateWeightLinear at 0x000001D8D65199D0>,<function CalculateWeightLinear at 0x000001D8D65199D0>,<function CalculateWeightLinear at 0x000001D8D65199D0>,<function CalculateWeightLinear at 0x000001D8D65199D0>,<function CalculateWeightLinear at 0x000001D8D65199D0>,<function CalculateWeightLinear at 0x000001D8D65199D0>,<function CalculateWeightLinear at 0x000001D8D65199D0>,<function CalculateWeightLinear at 0x000001D8D65199D0>,<function CalculateWeightLinear at 0x000001D8D65199D0>,<function CalculateWeightLinear at 0x000001D8D65199D0>,<function CalculateWeightLinear at 0x000001D8D65199D0>,<function CalculateWeightLinear at 0x000001D8D65199D0>,<function CalculateWeightLinear at 0x000001D8D65199D0>,<function CalculateWeightLinear at 0x000001D8D65199D0>,<function CalculateWeightLinear at 0x000001D8D65199D0>,<function CalculateWeightLinear at 0x000001D8D65199D0>,<function CalculateWeightLinear at 0x000001D8D65199D0>,<function CalculateWeightLinear at 0x000001D8D65199D0>,<function CalculateWeightLinear at 0x000001D8D65199D0>,<function CalculateWeightLinear at 0x000001D8D65199D0>,<function CalculateWeightLinear at 0x000001D8D65199D0>,<function CalculateWeightLinear at 0x000001D8D65199D0>,<function CalculateWeightLinear at 0x000001D8D65199D0>,<function CalculateWeightLinear at 0x000001D8D65199D0>,<function CalculateWeightLinear at 0x000001D8D65199D0>,<function CalculateWeightLinear at 0x000001D8D65199D0>,<function CalculateWeightLinear at 0x000001D8D65199D0>,<function CalculateWeightLinear at 0x000001D8D65199D0>,<function CalculateWeightLinear at 0x000001D8D65199D0>,<function CalculateWeightLinear at 0x000001D8D65199D0>,<function CalculateWeightLinear at 0x000001D8D65199D0>,<function CalculateWeightLinear at 0x000001D8D65199D0>,<function CalculateWeightLinear at 0x000001D8D65199D0>,<function CalculateWeightLinear at 0x000001D8D65199D0>,<function CalculateWeightLinear at 0x000001D8D65199D0>,<function CalculateWeightLinear at 0x000001D8D65199D0>,<function CalculateWeightLinear at 0x000001D8D65199D0>
2,0,237468000.0,237468000.0,237468000.0,240295000.0,237468000.0,237600000.0,248897000.0,229086000.0,226248000.0,248864000.0,237545000.0,220572000.0,237600000.0,254562000.0,271524000.0,240405000.0,254540000.0,214940000.0,226248000.0,237600000.0,248908000.0,260216000.0,203643000.0,282832000.0,220605000.0,229086000.0,237600000.0,247939543.8298319,254562000.0,263043000.0,271524000.0,186670000.0,192324000.0,298143910.7085995,305481000.0,209308000.0,214962000.0,220616000.0,226270000.0,231924000.0,237600000.0,121627000.0,263291853.44683272,263541553.2194907,263776019.15927953,266906722.9276476,271524000.0,277200000.0,282854000.0,288508000.0,147081000.0,149908000.0,152735000.0,155562000.0,158400000.0,161227000.0,374645764.8760053,377100371.87316895,380449973.5826958,384494388.5283447,375267065.0814642,378542523.21639633,381419640.8896524,197726774.92747512,199160059.7768656,200270945.41445994,202353232.6752554,202918896.13607383,198000000.0
3,0,21588,21588,21588,21845,21588,21600,22627,20826,20568,22624,21595,20052,21600,23142,24684,21855,23140,19540,20568,21600,22628,23656,18513,25712,20055,20826,21600,22371,23142,23913,24684,16970,17484,27000,27771,19028,19542,20056,20570,21084,21600,11057,22628,23142,23656,24170,24684,25200,25714,26228,13371,13628,13885,14142,14400,14657,29828,30342,30856,31370,31884,32400,32914,16714,16971,17228,17485,17742,18000
4,0,21588,21588,21588,21845,21588,21600,22627,20826,20568,22624,21595,20052,21600,23142,24684,21855,23140,19540,20568,21600,22628,23656,18513,25712,20055,20826,21600,21972,23142,23913,24684,16970,17484,26757,27771,19028,19542,20056,20570,21084,21600,11057,19381,21158,22884,23950,24684,25200,25714,26228,13371,13628,13885,14142,14400,14657,16226,18742,20030,21069,25923,27074,28305,13404,14023,14733,15184,16001,18000
