,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
0,"[1, 257]","[2, 514]","[3, 771]","[4, 1028]","[5, 1285]","[6, 1542]","[7, 1800]","[8, 2057]","[9, 2314]","[10, 2571]","[11, 2828]","[12, 3085]","[13, 3342]","[14, 3600]","[15, 3857]","[16, 4114]","[17, 4371]","[18, 4628]","[19, 4885]","[20, 5142]","[21, 5400]","[22, 5657]","[23, 5914]","[24, 6171]","[25, 6428]","[26, 6685]","[27, 6942]","[28, 7200]","[29, 7457]","[30, 7714]","[31, 7971]","[32, 8228]","[33, 8485]","[34, 8742]","[35, 9000]","[36, 9257]","[37, 9514]","[38, 9771]","[39, 10028]","[40, 10285]","[41, 10542]","[42, 10800]","[43, 11057]","[44, 11314]","[45, 11571]","[46, 11828]","[47, 12085]","[48, 12342]","[49, 12600]","[50, 12857]","[51, 13114]","[52, 13371]","[53, 13628]","[54, 13885]","[55, 14142]","[56, 14400]","[57, 14657]","[58, 14914]","[59, 15171]","[60, 15428]","[61, 15685]","[62, 15942]","[63, 16200]","[64, 16457]","[65, 16714]","[66, 16971]","[67, 17228]","[68, 17485]","[69, 17742]","[70, 18000]"
1,<function CalculateWeightGompertz at 0x00000209F762A940>,<function CalculateWeightGompertz at 0x00000209F762A940>,<function CalculateWeightGompertz at 0x00000209F762A940>,<function CalculateWeightGompertz at 0x00000209F762A940>,<function CalculateWeightGompertz at 0x00000209F762A940>,<function CalculateWeightGompertz at 0x00000209F762A940>,<function CalculateWeightGompertz at 0x00000209F762A940>,<function CalculateWeightGompertz at 0x00000209F762A940>,<function CalculateWeightGompertz at 0x00000209F762A940>,<function CalculateWeightGompertz at 0x00000209F762A940>,<function CalculateWeightGompertz at 0x00000209F762A940>,<function CalculateWeightGompertz at 0x00000209F762A940>,<function CalculateWeightGompertz at 0x00000209F762A940>,<function CalculateWeightGompertz at 0x00000209F762A940>,<function CalculateWeightGompertz at 0x00000209F762A940>,<function CalculateWeightGompertz at 0x00000209F762A940>,<function CalculateWeightGompertz at 0x00000209F762A940>,<function CalculateWeightGompertz at 0x00000209F762A940>,<function CalculateWeightGompertz at 0x00000209F762A940>,<function CalculateWeightGompertz at 0x00000209F762A940>,<function CalculateWeightGompertz at 0x00000209F762A940>,<function CalculateWeightGompertz at 0x00000209F762A940>,<function CalculateWeightGompertz at 0x00000209F762A940>,<function CalculateWeightGompertz at 0x00000209F762A940>,<function CalculateWeightGompertz at 0x00000209F762A940>,<function CalculateWeightGompertz at 0x00000209F762A940>,<function CalculateWeightGompertz at 0x00000209F762A940>,<function CalculateWeightGompertz at 0x00000209F762A940>,<function CalculateWeightGompertz at 0x00000209F762A940>,<function CalculateWeightGompertz at 0x00000209F762A940>,<function CalculateWeightGompertz at 0x00000209F762A940>,<function CalculateWeightGompertz at 0x00000209F762A940>,<function CalculateWeightGompertz at 0x00000209F762A940>,<function CalculateWeightGompertz at 0x00000209F762A940>,<function CalculateWeightGompertz at 0x00000209F762A940>,<function CalculateWeightGompertz at 0x00000209F762A940>,<function CalculateWeightGompertz at 0x00000209F762A940>,<function CalculateWeightGompertz at 0x00000209F762A940>,<function CalculateWeightGompertz at 0x00000209F762A940>,<function CalculateWeightGompertz at 0x00000209F762A940>,<function CalculateWeightGompertz at 0x00000209F762A940>,<function CalculateWeightGompertz at 0x00000209F762A940>,<function CalculateWeightGompertz at 0x00000209F762A940>,<function CalculateWeightGompertz at 0x00000209F762A940>,<function CalculateWeightGompertz at 0x00000209F762A940>,<function CalculateWeightGompertz at 0x00000209F762A940>,<function CalculateWeightGompertz at 0x00000209F762A940>,<function CalculateWeightGompertz at 0x00000209F762A940>,<function CalculateWeightGompertz at 0x00000209F762A940>,<function CalculateWeightGompertz at 0x00000209F762A940>,<function CalculateWeightGompertz at 0x00000209F762A940>,<function CalculateWeightGompertz at 0x00000209F762A940>,<function CalculateWeightGompertz at 0x00000209F762A940>,<function CalculateWeightGompertz at 0x00000209F762A940>,<function CalculateWeightGompertz at 0x00000209F762A940>,<function CalculateWeightGompertz at 0x00000209F762A940>,<function CalculateWeightGompertz at 0x00000209F762A940>,<function CalculateWeightGompertz at 0x00000209F762A940>,<function CalculateWeightGompertz at 0x00000209F762A940>,<function CalculateWeightGompertz at 0x00000209F762A940>,<function CalculateWeightGompertz at 0x00000209F762A940>,<function CalculateWeightGompertz at 0x00000209F762A940>,<function CalculateWeightGompertz at 0x00000209F762A940>,<function CalculateWeightGompertz at 0x00000209F762A940>,<function CalculateWeightGompertz at 0x00000209F762A940>,<function CalculateWeightGompertz at 0x00000209F762A940>,<function CalculateWeightGompertz at 0x00000209F762A940>,<function CalculateWeightGompertz at 0x00000209F762A940>,<function CalculateWeightGompertz at 0x00000209F762A940>,<function CalculateWeightGompertz at 0x00000209F762A940>
2,0,310970000.0,313797000.0,316624000.0,310970000.0,305316000.0,316800000.0,316778000.0,305448000.0,311091000.0,311080000.0,305415000.0,294096000.0,316800000.0,339416000.0,316778000.0,336567000.0,305448000.0,322410000.0,282810000.0,356400000.0,311135000.0,325270000.0,271524000.0,353540000.0,294140000.0,305448000.0,316800000.0,246081000.0,339416000.0,350724000.0,362032000.0,280005000.0,288486000.0,297000000.0,305481000.0,313962000.0,322443000.0,330924000.0,339405000.0,347886000.0,356400000.0,243254000.0,248908000.0,254562000.0,260216000.0,265870000.0,271524000.0,418644623.1926131,424281000.0,432762000.0,294162000.0,299816000.0,305470000.0,311124000.0,316800000.0,322454000.0,328108000.0,333762000.0,339416000.0,345070000.0,350724000.0,356400000.0,362054000.0,183854000.0,186681000.0,189508000.0,192335000.0,195162000.0,198000000.0
3,0,28270,28527,28784,28270,27756,28800,28798,27768,28281,28280,27765,26736,28800,30856,28798,30597,27768,29310,25710,32400,28285,29570,24684,32140,26740,27768,28800,22371,30856,31884,32912,25455,26226,27000,27771,28542,29313,30084,30855,31626,32400,22114,22628,23142,23656,24170,24684,37800,38571,39342,26742,27256,27770,28284,28800,29314,29828,30342,30856,31370,31884,32400,32914,16714,16971,17228,17485,17742,18000
4,0,28270,28527,28784,28270,27756,28800,28798,27768,28281,28280,27765,26736,28800,30856,28798,30597,27768,29310,25710,32400,28285,29570,24684,32140,26740,27768,28800,22371,30856,31884,32912,25455,26226,27000,27771,28542,29313,30084,30855,31626,32400,22114,22628,23142,23656,24170,24684,37193,38571,39342,26742,27256,27770,28284,28800,29314,29828,30342,30856,31370,31884,32400,32914,16714,16971,17228,17485,17742,18000
