Sow,Date Served,Date Farrowed,Numbers Born Alive,Weaning Date,Numbers Weaned,Sow Parity,Farm
KHWHW252,27-Jan-20,21-May-20,12,24-Jun-20,13,7,HW
KPWK2219,27-Jan-20,21-May-20,12,24-Jun-20,13,8,HW
PPWQ1662,28-Jan-20,21-May-20,12,24-Jun-20,13,1,HW
PPWQ1675,27-Jan-20,21-May-20,12,24-Jun-20,13,1,HW
KPWK2437,27-Jan-20,21-May-20,13,24-Jun-20,13,8,HW
KPWN6214,27-Jan-20,21-May-20,13,24-Jun-20,13,3,HW
KPWN6813,27-Jan-20,21-May-20,13,24-Jun-20,13,3,HW
KPWN6829,27-Jan-20,21-May-20,13,24-Jun-20,13,3,HW
KPWN7176,27-Jan-20,21-May-20,13,24-Jun-20,13,3,HW
KPWN7203,28-Jan-20,21-May-20,13,24-Jun-20,13,3,HW
PHWY3484,27-Jan-20,21-May-20,13,24-Jun-20,13,1,HW
KPWN4485,27-Jan-20,21-May-20,14,24-Jun-20,13,4,HW
KPWN7169,27-Jan-20,21-May-20,14,24-Jun-20,13,3,HW
PPWQ1267,27-Jan-20,21-May-20,14,24-Jun-20,13,1,HW
PPWQ1321,28-Jan-20,21-May-20,14,24-Jun-20,13,1,HW
ZNEZ2014,27-Jan-20,21-May-20,14,24-Jun-20,13,4,HW
ZNEZ2482,27-Jan-20,21-May-20,14,24-Jun-20,13,4,HW
KPWK8624,27-Jan-20,21-May-20,15,24-Jun-20,13,6,HW
KPWN1514,27-Jan-20,21-May-20,15,24-Jun-20,13,5,HW
KPWN4585,27-Jan-20,21-May-20,15,24-Jun-20,13,4,HW
KPWN7113,27-Jan-20,21-May-20,15,24-Jun-20,13,3,HW
KPWN7232,27-Jan-20,21-May-20,15,24-Jun-20,13,3,HW
PPWQ1562,27-Jan-20,21-May-20,15,24-Jun-20,13,1,HW
PPWQ1659,28-Jan-20,21-May-20,15,24-Jun-20,13,1,HW
PPWQ1692,27-Jan-20,21-May-20,15,24-Jun-20,13,1,HW
KHWHW336,27-Jan-20,21-May-20,16,24-Jun-20,13,3,HW
KPWN2027,27-Jan-20,21-May-20,16,24-Jun-20,13,5,HW
KPWN2203,27-Jan-20,21-May-20,16,24-Jun-20,13,5,HW
KPWN2607,27-Jan-20,21-May-20,16,24-Jun-20,13,5,HW
PPWQ1598,27-Jan-20,21-May-20,16,24-Jun-20,13,1,HW
PPWQ1632,27-Jan-20,21-May-20,16,24-Jun-20,13,1,HW
ZNEZ1047,27-Jan-20,21-May-20,16,24-Jun-20,13,5,HW
KPWK5779,27-Jan-20,21-May-20,17,24-Jun-20,13,7,HW
KPWK9581,27-Jan-20,21-May-20,17,24-Jun-20,13,6,HW
KPWN4241,27-Jan-20,21-May-20,17,24-Jun-20,13,4,HW
KPWN4461,27-Jan-20,21-May-20,17,24-Jun-20,13,4,HW
PHWP2919,27-Jan-20,21-May-20,17,24-Jun-20,13,2,HW
PHWY3533,28-Jan-20,21-May-20,17,24-Jun-20,13,1,HW
PPWQ1674,27-Jan-20,21-May-20,17,24-Jun-20,13,1,HW
ZNEZ3618,27-Jan-20,21-May-20,17,24-Jun-20,13,3,HW
KPWK9599,27-Jan-20,21-May-20,18,24-Jun-20,13,6,HW
KPWN1551,27-Jan-20,21-May-20,18,24-Jun-20,13,5,HW
KPWN2230,27-Jan-20,21-May-20,18,24-Jun-20,13,5,HW
KPWN4181,27-Jan-20,21-May-20,18,24-Jun-20,13,4,HW
KPWN5391,27-Jan-20,21-May-20,18,24-Jun-20,13,3,HW
KPWN7170,27-Jan-20,21-May-20,18,24-Jun-20,13,3,HW
KPWN8443,27-Jan-20,21-May-20,18,24-Jun-20,13,2,HW
PPWQ1369,27-Jan-20,21-May-20,18,24-Jun-20,13,1,HW
PPWQ1614,28-Jan-20,21-May-20,18,24-Jun-20,13,1,HW
PPWQ1654,27-Jan-20,21-May-20,18,24-Jun-20,13,1,HW
ZNEZ1231,27-Jan-20,21-May-20,18,24-Jun-20,13,5,HW
ZNEZ2428,27-Jan-20,21-May-20,18,24-Jun-20,13,4,HW
KPWK9472,27-Jan-20,21-May-20,19,24-Jun-20,13,6,HW
KPWN1733,27-Jan-20,21-May-20,19,24-Jun-20,13,5,HW
KPWN6940,27-Jan-20,21-May-20,19,24-Jun-20,13,3,HW
KPWN7014,27-Jan-20,21-May-20,19,24-Jun-20,13,3,HW
PHWY3666,27-Jan-20,21-May-20,19,24-Jun-20,13,1,HW
PPWQ1604,27-Jan-20,21-May-20,19,24-Jun-20,13,1,HW
KPWN4508,27-Jan-20,21-May-20,20,24-Jun-20,13,4,HW
PPWQ1439,27-Jan-20,21-May-20,20,24-Jun-20,13,1,HW
KPWN2548,27-Jan-20,22-May-20,7,24-Jun-20,13,5,HW
KPWN6871,27-Jan-20,22-May-20,7,24-Jun-20,13,3,HW
KPWN6981,27-Jan-20,22-May-20,8,24-Jun-20,13,3,HW
PPWQ1649,27-Jan-20,22-May-20,8,24-Jun-20,13,1,HW
ZNEZ1043,27-Jan-20,22-May-20,8,24-Jun-20,13,5,HW
KPWK7150,27-Jan-20,22-May-20,9,24-Jun-20,13,6,HW
PPWQ1395,27-Jan-20,22-May-20,9,24-Jun-20,13,1,HW
PPWQ1648,27-Jan-20,22-May-20,10,24-Jun-20,13,1,HW
KPWN6634,27-Jan-20,22-May-20,11,24-Jun-20,13,3,HW
PPWQ1690,29-Jan-20,22-May-20,11,24-Jun-20,13,1,HW
KPWK8464,27-Jan-20,22-May-20,12,24-Jun-20,13,6,HW
PHWY3607,28-Jan-20,22-May-20,12,24-Jun-20,13,1,HW
PPWQ1704,28-Jan-20,22-May-20,12,24-Jun-20,13,1,HW
PPWQ1707,28-Jan-20,22-May-20,12,24-Jun-20,13,1,HW
KPWN1538,27-Jan-20,22-May-20,13,24-Jun-20,13,5,HW
PHWY3520,28-Jan-20,22-May-20,13,24-Jun-20,13,1,HW
PPWQ1564,29-Jan-20,22-May-20,13,24-Jun-20,13,1,HW
PPWQ1700,28-Jan-20,22-May-20,13,24-Jun-20,13,1,HW
KPWK9355,27-Jan-20,22-May-20,14,24-Jun-20,13,6,HW
PHWY3682,28-Jan-20,22-May-20,14,24-Jun-20,13,1,HW
PPWQ1646,28-Jan-20,22-May-20,14,24-Jun-20,13,1,HW
PPWQ1710,28-Jan-20,22-May-20,14,24-Jun-20,13,1,HW
KPWK4486,27-Jan-20,22-May-20,15,24-Jun-20,13,7,HW
KPWK5982,27-Jan-20,22-May-20,15,24-Jun-20,13,7,HW
KPWK9609,27-Jan-20,22-May-20,15,24-Jun-20,13,6,HW
PHWY3709,28-Jan-20,22-May-20,15,24-Jun-20,13,1,HW
PPWQ1555,27-Jan-20,22-May-20,15,24-Jun-20,13,1,HW
PPWQ1565,28-Jan-20,22-May-20,15,24-Jun-20,13,1,HW
PPWQ1703,29-Jan-20,22-May-20,15,24-Jun-20,13,1,HW
KPWK5998,27-Jan-20,22-May-20,16,24-Jun-20,13,7,HW
KPWK9354,27-Jan-20,22-May-20,16,24-Jun-20,13,6,HW
PHWY3659,28-Jan-20,22-May-20,16,24-Jun-20,13,1,HW
PPWQ1451,27-Jan-20,22-May-20,16,24-Jun-20,13,1,HW
PPWQ1576,29-Jan-20,22-May-20,16,24-Jun-20,13,1,HW
PPWQ1625,28-Jan-20,22-May-20,16,24-Jun-20,13,1,HW
KPWN2442,27-Jan-20,22-May-20,17,24-Jun-20,13,5,HW
KPWN6870,28-Jan-20,22-May-20,17,24-Jun-20,13,3,HW
PHWY3472,27-Jan-20,22-May-20,17,24-Jun-20,13,1,HW
PHWY3660,28-Jan-20,22-May-20,17,24-Jun-20,13,1,HW
PPWQ1644,28-Jan-20,22-May-20,17,24-Jun-20,13,1,HW
PPWQ1701,27-Jan-20,22-May-20,17,24-Jun-20,13,1,HW
KPWN6356,27-Jan-20,22-May-20,18,24-Jun-20,13,3,HW
PHWP2484,27-Jan-20,22-May-20,18,24-Jun-20,13,2,HW
PHWY3588,28-Jan-20,22-May-20,18,24-Jun-20,13,1,HW
PHWY3600,28-Jan-20,22-May-20,18,24-Jun-20,13,1,HW
PHWY3662,28-Jan-20,22-May-20,18,24-Jun-20,13,1,HW
KPWK5818,27-Jan-20,22-May-20,19,11-Jun-20,0,7,HW
KPWN5777,27-Jan-20,22-May-20,19,24-Jun-20,13,3,HW
PHWP3879,27-Jan-20,22-May-20,22,24-Jun-20,13,1,HW
PPWQ1914,27-Jan-20,22-May-20,22,24-Jun-20,13,1,HW
PHWY3685,27-Jan-20,23-May-20,16,24-Jun-20,13,1,HW
PHWY3578,30-Jan-20,24-May-20,11,24-Jun-20,13,1,HW
PHWP2219,28-Jan-20,24-May-20,15,24-Jun-20,13,2,HW
PHWY3596,28-Jan-20,26-May-20,3,24-Jun-20,13,1,HW
