,pigID,weight,backFat,farm,dayInseminated,birthingDate,aliveBooelan,sowNumber,sowParity,initialAge,growth_constant,earning,aliveBoolean,liveWeight,deathDate
25438,25439.0,172.31742975783482,21.243480819303777,1.0,141.0,256.0,,90.0,0.0,0.0,0.03432301765738417,11000.0,1.0,228.5377052491178,187.0
18524,18525.0,171.72192626244404,21.173648245672474,1.0,106.0,221.0,,33.0,0.0,0.0,0.033957511370884035,11000.0,1.0,227.74791281491252,187.0
13332,13333.0,171.16703391295556,21.108577996458116,1.0,71.0,185.0,,84.0,0.0,3.0,0.03363700491975617,11000.0,1.0,227.01198131691717,187.0
35365,35366.0,170.85744973861713,21.072274163118927,3.0,176.0,295.0,,336.0,0.0,0.0,0.03346577425457416,11000.0,1.0,226.60139222628268,187.0
7325,7326.0,170.32777199239385,21.010160740611262,1.0,36.0,150.0,,83.0,0.0,38.0,0.03318428188066801,11000.0,1.0,225.89890184667618,187.0
21548,21549.0,170.25636134358,21.001786668200353,2.0,106.0,220.0,,222.0,0.0,0.0,0.03314737532269321,11000.0,1.0,225.80419276336872,187.0
20426,20427.0,170.22787793342786,20.998446520154005,2.0,106.0,217.0,,152.0,0.0,0.0,0.03313272095930714,11000.0,1.0,225.76641635733137,187.0
10299,10300.0,170.21636221041624,20.997096112337175,3.0,36.0,150.0,,269.0,0.0,38.0,0.03312680694857347,11000.0,1.0,225.75114351514088,187.0
6896,6897.0,170.20641231702606,20.995929323782327,1.0,36.0,154.0,,57.0,0.0,34.0,0.033121702024649535,11000.0,1.0,225.73794737006108,187.0
30221,30222.0,169.84365981448087,20.95339062998793,1.0,176.0,290.0,,14.0,0.0,0.0,0.03293864128186756,11000.0,1.0,225.25684325527968,187.0
31153,31154.0,169.66500133891446,20.932439986966664,1.0,176.0,292.0,,73.0,0.0,0.0,0.032850595627741785,11000.0,1.0,225.01989567495286,187.0
25202,25203.0,169.5843840778432,20.922986287931664,1.0,141.0,256.0,,76.0,0.0,0.0,0.032811306048124614,11000.0,1.0,224.91297623056127,187.0
33400,33401.0,169.54688647479009,20.918589077593744,2.0,176.0,290.0,,213.0,0.0,0.0,0.032793122816440576,11000.0,1.0,224.86324466152533,187.0
18208,18209.0,169.46162741609726,20.908591051486447,1.0,106.0,223.0,,14.0,0.0,0.0,0.03275199307473872,11000.0,1.0,224.75016898686638,187.0
20222,20223.0,169.3585599584896,20.896504697874605,2.0,106.0,220.0,,139.0,0.0,0.0,0.032702663809458105,11000.0,1.0,224.6134747460074,187.0
660,661.0,169.3287923796509,20.893013959940795,1.0,1.0,117.0,,42.0,0.0,71.0,0.03268849543986798,11000.0,1.0,224.573995198476,187.0
3950,3951.0,169.3068883713076,20.890445354907754,2.0,1.0,118.0,,247.0,0.0,70.0,0.032678092202352314,11000.0,1.0,224.54494478953262,187.0
9170,9171.0,169.12137451026882,20.868690805252065,2.0,36.0,145.0,,199.0,0.0,43.0,0.03259073216165382,11000.0,1.0,224.29890518603293,187.0
20706,20707.0,169.0183166588714,20.856605578126285,2.0,106.0,213.0,,170.0,0.0,0.0,0.03254277025839868,11000.0,1.0,224.16222368550586,187.0
538,539.0,168.97260397868297,20.851245014956042,1.0,1.0,116.0,,34.0,0.0,72.0,0.032521623780746106,11000.0,1.0,224.1015967887042,187.0
