,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
0,"[1, 257]","[2, 514]","[3, 771]","[4, 1028]","[5, 1285]","[6, 1542]","[7, 1800]","[8, 2057]","[9, 2314]","[10, 2571]","[11, 2828]","[12, 3085]","[13, 3342]","[14, 3600]","[15, 3857]","[16, 4114]","[17, 4371]","[18, 4628]","[19, 4885]","[20, 5142]","[21, 5400]","[22, 5657]","[23, 5914]","[24, 6171]","[25, 6428]","[26, 6685]","[27, 6942]","[28, 7200]","[29, 7457]","[30, 7714]","[31, 7971]","[32, 8228]","[33, 8485]","[34, 8742]","[35, 9000]","[36, 9257]","[37, 9514]","[38, 9771]","[39, 10028]","[40, 10285]","[41, 10542]","[42, 10800]","[43, 11057]","[44, 11314]","[45, 11571]","[46, 11828]","[47, 12085]","[48, 12342]","[49, 12600]","[50, 12857]","[51, 13114]","[52, 13371]","[53, 13628]","[54, 13885]","[55, 14142]","[56, 14400]","[57, 14657]","[58, 14914]","[59, 15171]","[60, 15428]","[61, 15685]","[62, 15942]","[63, 16200]","[64, 16457]","[65, 16714]","[66, 16971]","[67, 17228]","[68, 17485]","[69, 17742]","[70, 18000]"
1,<function CalculateWeightGompertz at 0x0000011000B79940>,<function CalculateWeightGompertz at 0x0000011000B79940>,<function CalculateWeightGompertz at 0x0000011000B79940>,<function CalculateWeightGompertz at 0x0000011000B79940>,<function CalculateWeightGompertz at 0x0000011000B79940>,<function CalculateWeightGompertz at 0x0000011000B79940>,<function CalculateWeightGompertz at 0x0000011000B79940>,<function CalculateWeightGompertz at 0x0000011000B79940>,<function CalculateWeightGompertz at 0x0000011000B79940>,<function CalculateWeightGompertz at 0x0000011000B79940>,<function CalculateWeightGompertz at 0x0000011000B79940>,<function CalculateWeightGompertz at 0x0000011000B79940>,<function CalculateWeightGompertz at 0x0000011000B79940>,<function CalculateWeightGompertz at 0x0000011000B79940>,<function CalculateWeightGompertz at 0x0000011000B79940>,<function CalculateWeightGompertz at 0x0000011000B79940>,<function CalculateWeightGompertz at 0x0000011000B79940>,<function CalculateWeightGompertz at 0x0000011000B79940>,<function CalculateWeightGompertz at 0x0000011000B79940>,<function CalculateWeightGompertz at 0x0000011000B79940>,<function CalculateWeightGompertz at 0x0000011000B79940>,<function CalculateWeightGompertz at 0x0000011000B79940>,<function CalculateWeightGompertz at 0x0000011000B79940>,<function CalculateWeightGompertz at 0x0000011000B79940>,<function CalculateWeightGompertz at 0x0000011000B79940>,<function CalculateWeightGompertz at 0x0000011000B79940>,<function CalculateWeightGompertz at 0x0000011000B79940>,<function CalculateWeightGompertz at 0x0000011000B79940>,<function CalculateWeightGompertz at 0x0000011000B79940>,<function CalculateWeightGompertz at 0x0000011000B79940>,<function CalculateWeightGompertz at 0x0000011000B79940>,<function CalculateWeightGompertz at 0x0000011000B79940>,<function CalculateWeightGompertz at 0x0000011000B79940>,<function CalculateWeightGompertz at 0x0000011000B79940>,<function CalculateWeightGompertz at 0x0000011000B79940>,<function CalculateWeightGompertz at 0x0000011000B79940>,<function CalculateWeightGompertz at 0x0000011000B79940>,<function CalculateWeightGompertz at 0x0000011000B79940>,<function CalculateWeightGompertz at 0x0000011000B79940>,<function CalculateWeightGompertz at 0x0000011000B79940>,<function CalculateWeightGompertz at 0x0000011000B79940>,<function CalculateWeightGompertz at 0x0000011000B79940>,<function CalculateWeightGompertz at 0x0000011000B79940>,<function CalculateWeightGompertz at 0x0000011000B79940>,<function CalculateWeightGompertz at 0x0000011000B79940>,<function CalculateWeightGompertz at 0x0000011000B79940>,<function CalculateWeightGompertz at 0x0000011000B79940>,<function CalculateWeightGompertz at 0x0000011000B79940>,<function CalculateWeightGompertz at 0x0000011000B79940>,<function CalculateWeightGompertz at 0x0000011000B79940>,<function CalculateWeightGompertz at 0x0000011000B79940>,<function CalculateWeightGompertz at 0x0000011000B79940>,<function CalculateWeightGompertz at 0x0000011000B79940>,<function CalculateWeightGompertz at 0x0000011000B79940>,<function CalculateWeightGompertz at 0x0000011000B79940>,<function CalculateWeightGompertz at 0x0000011000B79940>,<function CalculateWeightGompertz at 0x0000011000B79940>,<function CalculateWeightGompertz at 0x0000011000B79940>,<function CalculateWeightGompertz at 0x0000011000B79940>,<function CalculateWeightGompertz at 0x0000011000B79940>,<function CalculateWeightGompertz at 0x0000011000B79940>,<function CalculateWeightGompertz at 0x0000011000B79940>,<function CalculateWeightGompertz at 0x0000011000B79940>,<function CalculateWeightGompertz at 0x0000011000B79940>,<function CalculateWeightGompertz at 0x0000011000B79940>,<function CalculateWeightGompertz at 0x0000011000B79940>,<function CalculateWeightGompertz at 0x0000011000B79940>,<function CalculateWeightGompertz at 0x0000011000B79940>,<function CalculateWeightGompertz at 0x0000011000B79940>,<function CalculateWeightGompertz at 0x0000011000B79940>
2,0,56540000.0,59367000.0,56540000.0,56540000.0,50886000.0,59400000.0,45254000.0,50908000.0,56562000.0,31108000.0,67870000.0,73524000.0,79200000.0,84854000.0,45254000.0,48081000.0,50908000.0,53735000.0,56562000.0,59400000.0,0,65054000.0,67881000.0,0,73535000.0,76362000.0,79200000.0,0,84854000.0,87681000.0,90508000.0,0,0,0,101827000.0,104654000.0,107481000.0,110308000.0,0,0,0,0,0,127281000.0,130108000.0,132935000.0,135762000.0,138600000.0,0,0,0,0,0,0,0,0,0,166881000.0,169708000.0,172535000.0,175362000.0,178200000.0,181027000.0,183854000.0,0,0,0,0,0
3,0,5140,5397,5140,5140,4626,5400,4114,4628,5142,2828,6170,6684,7200,7714,4114,4371,4628,4885,5142,5400,0,5914,6171,0,6685,6942,7200,0,7714,7971,8228,0,0,0,9257,9514,9771,10028,0,0,0,0,0,11571,11828,12085,12342,12600,0,0,0,0,0,0,0,0,0,15171,15428,15685,15942,16200,16457,16714,0,0,0,0,0
4,0,5140,5397,5140,5140,4626,5400,4114,4628,5142,2828,6170,6684,7200,7714,4114,4371,4628,4885,5142,5400,0,5914,6171,0,6685,6942,7200,0,7714,7971,8228,0,0,0,9257,9514,9771,10028,0,0,0,0,0,11571,11828,12085,12342,12600,0,0,0,0,0,0,0,0,0,15171,15428,15685,15942,16200,16457,16714,0,0,0,0,0
