,pigID,weight,backFat,farm,dayInseminated,birthingDate,aliveBooelan,sowNumber,sowParity,initialAge,growth_constant,earning,aliveBoolean,liveWeight,deathDate
16341,16342.0,76.67656147064075,10.028016882447972,3.0,71.0,185.0,,272.0,0.0,0.0,0.019704973845363717,11501.484220596112,1.0,101.6930523483299,157.0
4983,4984.0,76.04045408846412,9.953422835650457,3.0,1.0,117.0,,312.0,0.0,41.0,0.019613178623757832,9505.056761058015,1.0,100.84940860539007,157.0
16549,16550.0,75.94084494850931,9.941742026630724,3.0,71.0,188.0,,285.0,0.0,0.0,0.01959878535255016,9492.605618563664,1.0,100.71730099271792,157.0
26905,26906.0,75.6178584849464,9.90386655457515,2.0,141.0,256.0,,182.0,0.0,0.0,0.01955207845156762,9452.2323106183,1.0,100.28893698268753,157.0
11027,11028.0,75.58087417181851,9.899529535918338,3.0,36.0,150.0,,315.0,0.0,8.0,0.019546726601104212,9447.609271477313,1.0,100.23988616952057,157.0
5877,5878.0,75.47342122184722,9.886928911238803,3.0,1.0,116.0,,368.0,0.0,42.0,0.01953117331012936,9434.177652730903,1.0,100.09737562579207,157.0
8652,8653.0,75.3448238486285,9.871848755364663,2.0,36.0,151.0,,166.0,0.0,7.0,0.019512551178968503,9418.102981078562,1.0,99.92682208040914,157.0
24439,24440.0,75.31924939498342,9.868849730285762,1.0,141.0,257.0,,28.0,0.0,0.0,0.01950884666968087,9414.906174372927,1.0,99.89290370687455,157.0
23165,23166.0,75.2811223338329,9.864378705638977,3.0,106.0,220.0,,323.0,0.0,0.0,0.019503323220241012,9410.140291729113,1.0,99.84233731277573,157.0
25161,25162.0,75.26859666409595,9.862909864967248,1.0,141.0,256.0,,73.0,0.0,0.0,0.019501508456849607,9408.574583011994,1.0,99.8257250186949,157.0
2191,2192.0,75.26514090065803,9.862504619898832,2.0,1.0,116.0,,137.0,0.0,42.0,0.019501007758306977,9408.142612582253,1.0,99.82114177806103,157.0
527,528.0,75.17125878143858,9.851495398200223,1.0,1.0,116.0,,33.0,0.0,42.0,0.019487402830883016,9396.407347679822,1.0,99.69662968360554,157.0
29716,29717.0,75.05048698331561,9.837332919641684,3.0,141.0,257.0,,358.0,0.0,0.0,0.019469893947432128,9381.310872914451,1.0,99.53645488503396,157.0
23868,23869.0,75.04209240670487,9.83634851754529,3.0,106.0,221.0,,367.0,0.0,0.0,0.0194686766398566,9380.261550838108,1.0,99.52532149430354,157.0
11190,11191.0,75.02808250606732,9.8347056264029,3.0,36.0,151.0,,325.0,0.0,7.0,0.019466644959020313,9378.510313258415,1.0,99.50674072422721,157.0
13114,13115.0,75.00900321471268,9.832468265869052,1.0,71.0,187.0,,70.0,0.0,0.0,0.0194638779497715,9376.125401839085,1.0,99.48143662428737,157.0
25062,25063.0,74.99562289813863,9.830899203807117,1.0,141.0,256.0,,67.0,0.0,0.0,0.019461937322194006,9374.45286226733,1.0,99.46369084633771,157.0
10452,10453.0,74.99120879570859,9.830381577738844,3.0,36.0,151.0,,279.0,0.0,7.0,0.01946129709624655,9373.901099463574,1.0,99.45783659908301,157.0
15889,15890.0,74.95877556605599,9.826578248429536,2.0,71.0,186.0,,244.0,0.0,0.0,0.01945659260925023,9369.846945756999,1.0,99.41482170564456,157.0
25977,25978.0,74.89139384654094,9.818676634205842,1.0,141.0,256.0,,124.0,0.0,0.0,0.019446816885700574,9361.424230817616,1.0,99.32545602989514,157.0
15967,15968.0,74.88364538749728,9.817768000014972,2.0,71.0,189.0,,248.0,0.0,0.0,0.019445692575615056,9360.45567343716,1.0,99.31517955901496,157.0
372,373.0,74.86141878885783,9.815161565967017,1.0,1.0,116.0,,24.0,0.0,42.0,0.019442467281378835,9357.677348607229,1.0,99.28570131148254,157.0
569,570.0,74.84129696462436,9.812801951316127,1.0,1.0,116.0,,36.0,0.0,42.0,0.019439547167098458,9355.162120578045,1.0,99.25901454194212,157.0
23882,23883.0,74.84072992936724,9.81273545711139,3.0,106.0,220.0,,368.0,0.0,0.0,0.01943946487460059,9355.091241170905,1.0,99.2582625057921,157.0
22797,22798.0,74.81444373243814,9.809652968432909,3.0,106.0,222.0,,300.0,0.0,0.0,0.01943564981859992,9351.805466554766,1.0,99.2234001756474,157.0
27937,27938.0,74.77779526453011,9.805355333148698,2.0,141.0,254.0,,247.0,0.0,0.0,0.019430330170375085,9347.224408066264,1.0,99.17479478054392,157.0
2966,2967.0,74.7237920240063,9.79902256550015,2.0,1.0,116.0,,186.0,0.0,42.0,0.01942249001265542,9340.474003000787,1.0,99.1031724456317,157.0
154,155.0,74.71990647628255,9.798566921159493,1.0,1.0,116.0,,10.0,0.0,42.0,0.019421925846448407,9339.988309535318,1.0,99.09801919931373,157.0
5806,5807.0,74.6750612337798,9.793308079316708,3.0,1.0,117.0,,363.0,0.0,41.0,0.019415413863509305,9334.382654222474,1.0,99.03854275037109,157.0
9647,9648.0,74.66163980227594,9.791734195853412,2.0,36.0,152.0,,228.0,0.0,6.0,0.019413464709878654,9332.704975284492,1.0,99.0207424433368,157.0
18818,18819.0,74.64531885613962,9.789820296637673,1.0,106.0,221.0,,52.0,0.0,0.0,0.019411094328043697,9330.664857017453,1.0,98.99909662617988,157.0
17642,17643.0,74.57806190426587,9.781933313470834,3.0,71.0,186.0,,353.0,0.0,0.0,0.019401324595633002,9322.257738033233,1.0,98.90989642475579,157.0
6937,6938.0,74.57329915136947,9.781374802404319,1.0,36.0,152.0,,59.0,0.0,6.0,0.0194006326592928,9321.662393921184,1.0,98.90357977635209,157.0
22956,22957.0,74.5647960519326,9.780377674222677,3.0,106.0,220.0,,310.0,0.0,0.0,0.019399397289720084,9320.599506491575,1.0,98.89230245614404,157.0
23624,23625.0,74.508397930252,9.7737640673918,3.0,106.0,222.0,,352.0,0.0,0.0,0.01939120244197721,9313.5497412815,1.0,98.81750388627586,157.0
29384,29385.0,74.50414683967851,9.773265557143272,3.0,141.0,257.0,,337.0,0.0,0.0,0.019390584668037267,9313.018354959813,1.0,98.81186583511739,157.0
24517,24518.0,74.50181781504422,9.772992440720746,1.0,141.0,258.0,,33.0,0.0,0.0,0.01939024620670152,9312.727226880528,1.0,98.80877694302947,157.0
2116,2117.0,74.4802513557508,9.770463418862384,2.0,1.0,116.0,,133.0,0.0,42.0,0.01938711194866933,9310.031419468849,1.0,98.78017421187108,157.0
6168,6169.0,74.47047382679987,9.76931684287134,1.0,36.0,152.0,,11.0,0.0,6.0,0.019385690888510932,9308.809228349985,1.0,98.76720666684334,157.0
7197,7198.0,74.42752974280599,9.764280943114676,1.0,36.0,153.0,,75.0,0.0,5.0,0.019379448756424673,9303.441217850748,1.0,98.7102516482838,157.0
2236,2237.0,74.42658293920245,9.764169914828745,2.0,1.0,113.0,,140.0,0.0,45.0,0.019379311121684478,9303.322867400306,1.0,98.7089959405868,157.0
19349,19350.0,74.41546744343107,9.762866440234706,1.0,106.0,221.0,,85.0,0.0,0.0,0.019377695247242505,9301.933430428884,1.0,98.69425390375473,157.0
14601,14602.0,74.3803317488357,9.758746202488146,2.0,71.0,188.0,,163.0,0.0,0.0,0.019372587045531374,9297.541468604462,1.0,98.64765483930464,157.0
4316,4317.0,74.31954424679272,9.751617868657807,3.0,1.0,118.0,,270.0,0.0,40.0,0.01936374773390972,9289.94303084909,1.0,98.56703481006991,157.0
17008,17009.0,74.29998430109086,9.749324143500822,3.0,71.0,184.0,,314.0,0.0,0.0,0.019360902991949633,9287.498037636358,1.0,98.54109323752103,157.0
17783,17784.0,74.29331462519912,9.748542014367388,3.0,71.0,182.0,,362.0,0.0,0.0,0.019359932921634793,9286.66432814989,1.0,98.53224751352667,157.0
4226,4227.0,74.23730659316513,9.741974151959813,3.0,1.0,120.0,,265.0,0.0,38.0,0.019351785795142736,9279.663324145642,1.0,98.45796630393254,157.0
28208,28209.0,74.23534625316341,9.741744269870837,3.0,141.0,256.0,,264.0,0.0,0.0,0.01935150060330048,9279.418281645427,1.0,98.45536638350586,157.0
23593,23594.0,74.22187576513531,9.74016463372369,3.0,106.0,221.0,,350.0,0.0,0.0,0.01934954084383346,9277.734470641914,1.0,98.43750101476832,157.0
2694,2695.0,74.19589985358127,9.737118531105857,2.0,1.0,116.0,,169.0,0.0,42.0,0.019345761421680218,9274.487481697659,1.0,98.40305020368868,157.0
29491,29492.0,74.19114516304195,9.736560965483235,3.0,141.0,253.0,,344.0,0.0,0.0,0.01934506958388145,9273.893145380243,1.0,98.39674424806624,157.0
11414,11415.0,74.1776242737678,9.734975418961502,3.0,36.0,149.0,,339.0,0.0,9.0,0.019343102134305016,9272.203034220976,1.0,98.37881203417481,157.0
20760,20761.0,74.15939171232435,9.73283735142816,2.0,106.0,219.0,,173.0,0.0,0.0,0.01934044890719669,9269.923964040543,1.0,98.35463091820206,157.0
1861,1862.0,74.14676501227397,9.731356663291459,1.0,1.0,118.0,,117.0,0.0,40.0,0.019338611335822164,9268.345626534247,1.0,98.33788463166309,157.0
1311,1312.0,74.13171600122203,9.729591919372243,1.0,1.0,114.0,,82.0,0.0,44.0,0.019336421119035302,9266.464500152753,1.0,98.3179257310637,157.0
10654,10655.0,74.12581603301669,9.728900051117378,3.0,36.0,150.0,,291.0,0.0,8.0,0.01933556240691847,9265.727004127086,1.0,98.31010083954467,157.0
23621,23622.0,74.12489221180047,9.728791717894143,3.0,106.0,222.0,,352.0,0.0,0.0,0.019335427947270115,9265.611526475059,1.0,98.30887561246747,157.0
25007,25008.0,74.11832601607573,9.728021723511281,1.0,141.0,254.0,,63.0,0.0,0.0,0.019334472240676942,9264.790752009465,1.0,98.30016713007392,157.0
9084,9085.0,74.09003665971474,9.724704331461778,2.0,36.0,152.0,,193.0,0.0,6.0,0.019330354441939757,9261.254582464342,1.0,98.26264808980734,157.0
29245,29246.0,74.06840476077153,9.722167635728791,3.0,141.0,257.0,,328.0,0.0,0.0,0.01932720537736583,9258.550595096442,1.0,98.2339585686625,157.0
21032,21033.0,74.06457616240867,9.721718669636822,2.0,106.0,219.0,,190.0,0.0,0.0,0.019326647999598306,9258.072020301084,1.0,98.22888085200088,157.0
27727,27728.0,74.05591452628448,9.720702950422591,2.0,141.0,256.0,,233.0,0.0,0.0,0.019325386982382595,9256.98931578556,1.0,98.21739327093432,157.0
14035,14036.0,74.04147221067099,9.719009351516302,2.0,71.0,188.0,,128.0,0.0,0.0,0.01932328427552585,9255.184026333874,1.0,98.19823900619495,157.0
10205,10206.0,74.01198057590818,9.715550972561314,3.0,36.0,151.0,,263.0,0.0,7.0,0.01931899009419299,9251.497571988522,1.0,98.15912543223897,157.0
29034,29035.0,74.00002594265571,9.714149095304002,3.0,141.0,254.0,,315.0,0.0,0.0,0.01931724926875434,9250.003242831965,1.0,98.14327048097574,157.0
24198,24199.0,73.99485130479545,9.713542283954968,1.0,141.0,256.0,,13.0,0.0,0.0,0.019316495714691576,9249.356413099431,1.0,98.1364075660417,157.0
3747,3748.0,73.97750399928763,9.711508027231783,2.0,1.0,116.0,,235.0,0.0,42.0,0.019313969403426213,9247.187999910955,1.0,98.1134005295592,157.0
13235,13236.0,73.97330710034154,9.711015871842362,1.0,71.0,185.0,,78.0,0.0,0.0,0.019313358175978908,9246.663387542692,1.0,98.10783435058559,157.0
1712,1713.0,73.96777397678713,9.710367022152955,1.0,1.0,115.0,,108.0,0.0,43.0,0.01931255232726384,9245.97174709839,1.0,98.10049599043386,157.0
17094,17095.0,73.94304325903023,9.707466938976147,3.0,71.0,185.0,,319.0,0.0,0.0,0.019308950297430388,9242.88040737878,1.0,98.06769663001357,157.0
21432,21433.0,73.93360992227682,9.706360725178042,2.0,106.0,220.0,,215.0,0.0,0.0,0.01930757623356351,9241.701240284601,1.0,98.05518557331143,157.0
16593,16594.0,73.92322719093588,9.705143179258542,3.0,71.0,184.0,,288.0,0.0,0.0,0.019306063817804957,9240.403398866985,1.0,98.041415372594,157.0
9065,9066.0,73.90646367446085,9.703177381395687,2.0,36.0,153.0,,192.0,0.0,5.0,0.019303621796910315,9238.307959307607,1.0,98.01918259212314,157.0
8946,8947.0,73.88674171712803,9.700864657711852,2.0,36.0,150.0,,185.0,0.0,8.0,0.019300748586315385,9235.842714641005,1.0,97.99302615003718,157.0
