,pigID,weight,backFat,farm,dayInseminated,birthingDate,aliveBooelan,sowNumber,sowParity,initialAge,growth_constant,earning,aliveBoolean,liveWeight,deathDate
15659,15660.0,93.12861818395724,11.957290968513684,2.0,71.0,184.0,,229.0,0.0,0.0,0.01977005742820522,13969.292727593587,1.0,123.51275621214488,175.0
21378,21379.0,91.81993600597333,11.803826471224614,2.0,106.0,221.0,,212.0,0.0,0.0,0.01960467393205298,13772.990400896,1.0,121.77710345619805,175.0
15241,15242.0,91.80173088587752,11.801691621640357,2.0,71.0,183.0,,203.0,0.0,0.0,0.019602373937161698,13770.259632881627,1.0,121.75295873458556,175.0
8828,8829.0,91.7706140354747,11.798042659436529,2.0,36.0,150.0,,177.0,0.0,26.0,0.01959844273382893,13765.592105321204,1.0,121.71168970222108,175.0
25868,25869.0,91.45814549208522,11.761400586413277,1.0,141.0,253.0,,117.0,0.0,0.0,0.019558968440864733,13718.721823812783,1.0,121.29727518844193,175.0
14074,14075.0,91.34776241671203,11.74845635636541,2.0,71.0,187.0,,130.0,0.0,0.0,0.019545024449963498,13702.164362506805,1.0,121.15087853675335,175.0
22279,22280.0,91.25118374415683,11.737130919462645,3.0,106.0,221.0,,268.0,0.0,0.0,0.019532824550434306,13687.677561623525,1.0,121.02279011161383,175.0
3651,3652.0,91.07093220967865,11.715993464097513,2.0,1.0,113.0,,229.0,0.0,63.0,0.019510055596610395,13660.639831451797,1.0,120.78372972105922,175.0
23917,23918.0,90.97242553525136,11.704441937283041,3.0,106.0,221.0,,370.0,0.0,0.0,0.019497612724960613,13645.863830287704,1.0,120.65308426425909,175.0
20021,20022.0,90.81579445574094,11.686074368532362,2.0,106.0,220.0,,127.0,0.0,0.0,0.0194778281601401,13622.369168361141,1.0,120.44535073705696,175.0
18215,18216.0,90.76694789992132,11.680346306930186,1.0,106.0,218.0,,14.0,0.0,0.0,0.01947165825544271,13615.042184988199,1.0,120.38056750652694,175.0
21737,21738.0,90.69743334461936,11.672194582651246,2.0,106.0,220.0,,234.0,0.0,0.0,0.019462877770566024,13604.615001692904,1.0,120.28837313609995,175.0
20954,20955.0,90.65364898670079,11.667060146964614,2.0,106.0,216.0,,185.0,0.0,0.0,0.019457347321750498,13598.047348005119,1.0,120.23030369588963,175.0
2095,2096.0,90.60167339674776,11.660965154675706,2.0,1.0,114.0,,131.0,0.0,62.0,0.019450782242830245,13590.251009512163,1.0,120.16137055271587,175.0
10930,10931.0,90.59580560736786,11.660277059917075,3.0,36.0,147.0,,309.0,0.0,29.0,0.019450041078312434,13589.37084110518,1.0,120.15358833868417,175.0
28122,28123.0,90.58573108501486,11.659095656567704,3.0,141.0,255.0,,258.0,0.0,0.0,0.019448768558739046,13587.85966275223,1.0,120.14022690320273,175.0
18318,18319.0,90.56819395928846,11.657039140303654,1.0,106.0,221.0,,20.0,0.0,0.0,0.019446553433575296,13585.22909389327,1.0,120.1169681157672,175.0
29875,29876.0,90.45285107321354,11.643513290922387,3.0,141.0,253.0,,368.0,0.0,0.0,0.019431984415661827,13567.92766098203,1.0,119.96399346580044,175.0
