,pigID,weight,backFat,farm,dayInseminated,birthingDate,aliveBooelan,sowNumber,sowParity,initialAge,growth_constant,earning,aliveBoolean,liveWeight,deathDate
9233,9234.0,113.0433699377152,14.292622967330493,2.0,36.0,150.0,,203.0,0.0,50.0,0.01965169852767004,11000.0,1.0,149.9248938165984,199.0
13661,13662.0,112.83392091806418,14.268061626884984,1.0,71.0,187.0,,104.0,0.0,13.0,0.019626906031586122,11000.0,1.0,149.6471099709074,199.0
26040,26041.0,112.82610994026938,14.267145661342868,2.0,141.0,256.0,,128.0,0.0,0.0,0.019625982031574667,11000.0,1.0,149.63675058391163,199.0
8072,8073.0,112.40131719254472,14.217331728992972,2.0,36.0,152.0,,130.0,0.0,48.0,0.019575793849261225,11000.0,1.0,149.07336497684977,199.0
27594,27595.0,112.28386898471638,14.203558996029154,2.0,141.0,256.0,,225.0,0.0,0.0,0.019561939145624353,11000.0,1.0,148.917598122966,199.0
28778,28779.0,112.2136535232381,14.195325078979648,3.0,141.0,253.0,,299.0,0.0,0.0,0.019553660620724878,11000.0,1.0,148.82447416875078,199.0
25431,25432.0,112.06973494377294,14.178448259825435,1.0,141.0,255.0,,90.0,0.0,0.0,0.019536702590462238,11000.0,1.0,148.63360072118428,199.0
26751,26752.0,111.91910753911876,14.16078472063915,2.0,141.0,259.0,,172.0,0.0,0.0,0.019518968665716268,11000.0,1.0,148.43382962747845,199.0
31790,31791.0,111.91693241364065,14.160529651422458,1.0,176.0,291.0,,112.0,0.0,0.0,0.019518712688936814,11000.0,1.0,148.43094484567726,199.0
20732,20733.0,111.85270825932056,14.152998313621456,2.0,106.0,221.0,,171.0,0.0,0.0,0.01951115594445751,11000.0,1.0,148.3457669221758,199.0
7202,7203.0,111.84249788865195,14.151800979824026,1.0,36.0,151.0,,76.0,0.0,49.0,0.019509954818967164,11000.0,1.0,148.33222531651452,199.0
6558,6559.0,111.71119803465308,14.136403913655442,1.0,36.0,151.0,,35.0,0.0,49.0,0.019494515019677323,11000.0,1.0,148.1580875791155,199.0
2011,2012.0,111.6417520609859,14.128260231700512,2.0,1.0,118.0,,126.0,0.0,82.0,0.019486353238674634,11000.0,1.0,148.06598416576378,199.0
2538,2539.0,111.61084673224498,14.124636073888503,2.0,1.0,116.0,,159.0,0.0,84.0,0.01948272202357142,11000.0,1.0,148.0249956661074,199.0
19138,19139.0,111.57680849184297,14.120644530685901,1.0,106.0,218.0,,72.0,0.0,0.0,0.01947872341664175,11000.0,1.0,147.97985211119757,199.0
13584,13585.0,111.50253404773737,14.111934631202397,1.0,71.0,188.0,,100.0,0.0,12.0,0.019470000676656274,11000.0,1.0,147.88134489089836,199.0
8721,8722.0,111.48571880946338,14.10996276810842,2.0,36.0,152.0,,171.0,0.0,48.0,0.01946802639528438,11000.0,1.0,147.85904351387717,199.0
23190,23191.0,111.459441467307,14.106881317797592,3.0,106.0,221.0,,325.0,0.0,0.0,0.019464941526388942,11000.0,1.0,147.82419292746286,199.0
9889,9890.0,111.42263697976966,14.10256538664722,2.0,36.0,148.0,,244.0,0.0,52.0,0.019460621545065095,11000.0,1.0,147.7753806097741,199.0
21859,21860.0,111.41959375205965,14.102208518174102,2.0,106.0,222.0,,242.0,0.0,0.0,0.019460264380192792,11000.0,1.0,147.77134449875285,199.0
18514,18515.0,111.3224468749337,14.090816449945356,1.0,106.0,218.0,,33.0,0.0,0.0,0.019448865931670622,11000.0,1.0,147.64250248664948,199.0
336,337.0,111.23471721995094,14.080528705811776,1.0,1.0,116.0,,22.0,0.0,84.0,0.019438577541783412,11000.0,1.0,147.52615015908611,199.0
19427,19428.0,111.2151891591496,14.0782387196835,1.0,106.0,220.0,,90.0,0.0,0.0,0.01943628806995726,11000.0,1.0,147.50025087420372,199.0
33625,33626.0,111.17323424597022,14.073318816464676,2.0,176.0,292.0,,227.0,0.0,0.0,0.01943137007972521,11000.0,1.0,147.44460775327616,199.0
12394,12395.0,111.13002531473404,14.068251859015332,1.0,71.0,185.0,,25.0,0.0,15.0,0.019426306242789695,11000.0,1.0,147.3873014784271,199.0
15847,15848.0,111.12650426696648,14.067838958286133,2.0,71.0,189.0,,241.0,0.0,11.0,0.019425893647694144,11000.0,1.0,147.3826316538017,199.0
5442,5443.0,111.09388140899765,14.064013391939664,3.0,1.0,116.0,,341.0,0.0,84.0,0.019422071280458773,11000.0,1.0,147.33936526392262,199.0
20663,20664.0,111.00314490959725,14.05337304587206,2.0,106.0,220.0,,167.0,0.0,0.0,0.019411443311152812,11000.0,1.0,147.21902507904144,199.0
23935,23936.0,110.99525300116527,14.052447589882409,3.0,106.0,219.0,,371.0,0.0,0.0,0.01941051917293476,11000.0,1.0,147.2085583569831,199.0
