,pigID,weight,backFat,farm,dayInseminated,birthingDate,aliveBooelan,sowNumber,sowParity,initialAge,growth_constant,earning,aliveBoolean,liveWeight,deathDate
13502,13503.0,153.40565648546738,19.02576453423915,1.0,71.0,182.0,,94.0,0.0,0.0,0.030832066033157853,11000.0,1.0,203.45577783218485,166.0
29497,29498.0,153.22870917259803,19.005014553171954,3.0,141.0,255.0,,344.0,0.0,0.0,0.030786551865684117,11000.0,1.0,203.22109969840588,166.0
3911,3912.0,153.06395025402685,18.985693861687203,2.0,1.0,115.0,,245.0,0.0,52.0,0.030744386136183473,11000.0,1.0,203.00258654380218,166.0
26058,26059.0,152.45820557213594,18.914660340595688,2.0,141.0,257.0,,129.0,0.0,0.0,0.030591089341277137,11000.0,1.0,202.19921163413252,166.0
20376,20377.0,150.99350518586724,18.742900143781426,2.0,106.0,218.0,,149.0,0.0,0.0,0.030231049924907695,11000.0,1.0,200.25663817754275,166.0
15149,15150.0,150.49484000758167,18.684423454644374,2.0,71.0,189.0,,197.0,0.0,0.0,0.03011170147128413,11000.0,1.0,199.59527852464413,166.0
29910,29911.0,149.63030917408358,18.583043003389143,3.0,141.0,255.0,,370.0,0.0,0.0,0.029908426454849833,11000.0,1.0,198.44868590727265,166.0
10500,10501.0,148.63555148897808,18.466391313133585,3.0,36.0,150.0,,282.0,0.0,17.0,0.029679944966485235,11000.0,1.0,197.12937863259694,166.0
13545,13546.0,148.51250543936615,18.451962141204163,1.0,71.0,183.0,,97.0,0.0,0.0,0.029652068175472,11000.0,1.0,196.96618758536624,166.0
17204,17205.0,148.38318031057312,18.436796644026195,3.0,71.0,183.0,,326.0,0.0,0.0,0.029622857727489835,11000.0,1.0,196.79466884691396,166.0
27824,27825.0,147.796024148014,18.36794293238161,2.0,141.0,256.0,,240.0,0.0,0.0,0.029491363057130633,11000.0,1.0,196.01594714590715,166.0
17651,17652.0,147.78844976505653,18.36705471147328,3.0,71.0,187.0,,354.0,0.0,0.0,0.029489678623299292,11000.0,1.0,196.0059015451678,166.0
186,187.0,147.73013733507432,18.360216620526927,1.0,1.0,117.0,,12.0,0.0,50.0,0.02947672075383756,11000.0,1.0,195.92856410487312,166.0
15636,15637.0,147.5758208224894,18.34212047279476,2.0,71.0,184.0,,228.0,0.0,0.0,0.029442514183141144,11000.0,1.0,195.72390029507878,166.0
26759,26760.0,147.5051837729945,18.333837117620313,2.0,141.0,259.0,,173.0,0.0,0.0,0.02942689724077325,11000.0,1.0,195.630217205563,166.0
