,pigID,weight,backFat,farm,dayInseminated,birthingDate,aliveBooelan,sowNumber,sowParity,initialAge,growth_constant,earning,aliveBoolean,liveWeight,deathDate
27368,27369.0,203.82946005735366,24.93878436192837,2.0,141.0,257.0,,211.0,0.0,0.0,1.4961980050138175,11000.0,1.0,270.3308488824319,176.0
17287,17288.0,194.83907346133432,23.884513750924853,3.0,71.0,184.0,,331.0,0.0,0.0,1.4284503365485164,11000.0,1.0,258.4072592325389,176.0
34646,34647.0,188.8675545682464,23.184255001782482,3.0,176.0,291.0,,291.0,0.0,0.0,1.3834515505805882,11000.0,1.0,250.48747290218353,176.0
28248,28249.0,188.78459661589832,23.174526818219356,3.0,141.0,254.0,,266.0,0.0,0.0,1.382826415299451,11000.0,1.0,250.37744909270336,176.0
34912,34913.0,188.3670968794737,23.125568111325805,3.0,176.0,291.0,,308.0,0.0,0.0,1.3796803176955759,11000.0,1.0,249.82373591442135,176.0
35874,35875.0,188.1344476942549,23.098286170106647,3.0,176.0,292.0,,368.0,0.0,0.0,1.377927173968041,11000.0,1.0,249.5151826183752,176.0
19743,19744.0,187.95902130647224,23.077714542506598,1.0,106.0,217.0,,109.0,0.0,0.0,1.376605236514892,11000.0,1.0,249.282521626621,176.0
19949,19950.0,186.7161217659617,22.93196414078637,1.0,106.0,222.0,,122.0,0.0,0.0,1.3672392826588626,11000.0,1.0,247.63411374795982,176.0
14560,14561.0,186.3877342316484,22.893455304403325,2.0,71.0,186.0,,161.0,0.0,0.0,1.3647646961029691,11000.0,1.0,247.19858651412255,176.0
7090,7091.0,186.174365236124,22.86843428235069,1.0,36.0,150.0,,69.0,0.0,27.0,1.363156839553623,11000.0,1.0,246.91560376143767,176.0
28140,28141.0,185.92242220185136,22.838889820180583,3.0,141.0,260.0,,259.0,0.0,0.0,1.3612583057168688,11000.0,1.0,246.5814618061689,176.0
35397,35398.0,185.1004715440221,22.742502594449036,3.0,176.0,288.0,,338.0,0.0,0.0,1.3550644407404606,11000.0,1.0,245.49134157032108,176.0
23315,23316.0,184.9046837936704,22.719543262390758,3.0,106.0,219.0,,333.0,0.0,0.0,1.3535890688575356,11000.0,1.0,245.23167611892626,176.0
26688,26689.0,183.87775436258207,22.5991189060844,2.0,141.0,259.0,,169.0,0.0,0.0,1.3458505724211935,11000.0,1.0,243.86970074613006,176.0
