,pigID,weight,backFat,farm,dayInseminated,birthingDate,aliveBooelan,sowNumber,sowParity,initialAge,growth_constant,earning,aliveBoolean,liveWeight,deathDate
34349,34350.0,196.77566566833724,24.11161102060685,3.0,176.0,289.0,,272.0,0.0,0.0,1.4348908695495004,11000.0,1.0,260.9756839102616,177.0
27153,27154.0,193.0346285336173,23.672912921956197,2.0,141.0,254.0,,198.0,0.0,0.0,1.4068593005561099,11000.0,1.0,256.01409619843145,177.0
31420,31421.0,187.3610647020621,23.00759430151895,1.0,176.0,292.0,,89.0,0.0,0.0,1.3643473205207788,11000.0,1.0,248.48947573217785,177.0
34905,34906.0,185.2914246932825,22.764894990058913,3.0,176.0,293.0,,307.0,0.0,0.0,1.3488395202481867,11000.0,1.0,245.74459508392903,177.0
15201,15202.0,184.7104179692996,22.696762401170936,2.0,71.0,184.0,,201.0,0.0,0.0,1.344486040322046,11000.0,1.0,244.97402913700213,177.0
3438,3439.0,184.01506997590832,22.615221418920264,2.0,1.0,116.0,,215.0,0.0,62.0,1.3392758019444941,11000.0,1.0,244.05181694417547,177.0
5434,5435.0,183.96533952607894,22.609389706216128,3.0,1.0,114.0,,340.0,0.0,64.0,1.3389031719797908,11000.0,1.0,243.98586144042298,177.0
12884,12885.0,183.46342288182024,22.55053172924662,1.0,71.0,186.0,,56.0,0.0,0.0,1.335142313550482,11000.0,1.0,243.32018949843533,177.0
20147,20148.0,181.29903140221867,22.296721250322314,2.0,106.0,221.0,,135.0,0.0,0.0,1.3189245410707389,11000.0,1.0,240.44964376952078,177.0
2496,2497.0,179.94583240120386,22.138036423772043,2.0,1.0,113.0,,157.0,0.0,65.0,1.3087850290069074,11000.0,1.0,238.65495013422262,177.0
24757,24758.0,179.75707148791557,22.11590110386554,1.0,141.0,254.0,,48.0,0.0,0.0,1.3073706446066595,11000.0,1.0,238.40460409537874,177.0
6113,6114.0,178.81631061249252,22.00558142713666,1.0,36.0,150.0,,8.0,0.0,28.0,1.3003215289641126,11000.0,1.0,237.1569106266479,177.0
20895,20896.0,178.77305167655757,22.000508605814417,2.0,106.0,222.0,,181.0,0.0,0.0,1.299997390014518,11000.0,1.0,237.0995380325697,177.0
34135,34136.0,178.27582822418054,21.942200982739024,3.0,176.0,291.0,,259.0,0.0,0.0,1.296271697644057,11000.0,1.0,236.44009048299807,177.0
5424,5425.0,178.21409336915264,21.93496155619875,3.0,1.0,114.0,,340.0,0.0,64.0,1.2958091187426204,11000.0,1.0,236.3582140174438,177.0
35,36.0,178.1482191313105,21.927236718980964,1.0,1.0,118.0,,3.0,0.0,60.0,1.295315523470384,11000.0,1.0,236.27084765425795,177.0
28596,28597.0,177.59114074107208,21.861910120554867,3.0,141.0,253.0,,288.0,0.0,0.0,1.2911413384066304,11000.0,1.0,235.53201689797356,177.0
18160,18161.0,177.2700230278934,21.824253790200082,1.0,106.0,221.0,,11.0,0.0,0.0,1.288735205292252,11000.0,1.0,235.10613133672862,177.0
29869,29870.0,177.21728227602185,21.818069070098616,3.0,141.0,258.0,,367.0,0.0,0.0,1.2883400191522565,11000.0,1.0,235.0361833899494,177.0
35459,35460.0,177.18982129424154,21.81484881858539,3.0,176.0,288.0,,342.0,0.0,0.0,1.288134254179154,11000.0,1.0,234.99976298971026,177.0
2708,2709.0,176.99646253165773,21.79217432527024,2.0,1.0,116.0,,170.0,0.0,62.0,1.2866854181214895,11000.0,1.0,234.74331900750363,177.0
568,569.0,176.88681546865686,21.779316404771485,1.0,1.0,116.0,,36.0,0.0,62.0,1.2858638333307622,11000.0,1.0,234.5978984995449,177.0
29291,29292.0,176.6384385753315,21.75019013124713,3.0,141.0,257.0,,331.0,0.0,0.0,1.2840027467467778,11000.0,1.0,234.26848617417969,177.0
34672,34673.0,175.93593289687277,21.667809792765354,3.0,176.0,290.0,,293.0,0.0,0.0,1.2787388758776002,11000.0,1.0,233.33678103033523,177.0
1347,1348.0,175.65201085211862,21.634515265950142,1.0,1.0,116.0,,85.0,0.0,62.0,1.2766114496854337,11000.0,1.0,232.96022659432177,177.0
20216,20217.0,175.4964218758293,21.616269900932068,2.0,106.0,222.0,,139.0,0.0,0.0,1.2754456224117647,11000.0,1.0,232.75387516688235,177.0
12408,12409.0,174.97457182319002,21.555074404167577,1.0,71.0,187.0,,26.0,0.0,0.0,1.2715354030720527,11000.0,1.0,232.06176634375333,177.0
16432,16433.0,174.82453703545536,21.537480359056453,3.0,71.0,185.0,,278.0,0.0,0.0,1.2704111933001796,11000.0,1.0,231.8627812141318,177.0
35570,35571.0,174.5684169329571,21.50744606697488,3.0,176.0,294.0,,349.0,0.0,0.0,1.2684920868959306,11000.0,1.0,231.5230993805797,177.0
12453,12454.0,174.14352940537668,21.45762102012891,1.0,71.0,187.0,,29.0,0.0,0.0,1.2653084071796121,11000.0,1.0,230.95958807079134,177.0
