,pigID,weight,backFat,farm,dayInseminated,birthingDate,aliveBooelan,sowNumber,sowParity,initialAge,growth_constant,earning,aliveBoolean,liveWeight,deathDate
12261,12262.0,212.70922111317657,25.980082309897888,1.0,71.0,187.0,,17.0,0.0,1.0,1.4711642797286242,11000.0,1.0,282.1077203092527,187.0
28071,28072.0,198.1265125676003,24.270020024563237,3.0,141.0,259.0,,255.0,0.0,0.0,1.3677393478460709,11000.0,1.0,262.76725804721525,187.0
3309,3310.0,197.15205992652693,24.155749434491696,2.0,1.0,114.0,,207.0,0.0,74.0,1.3608282381773285,11000.0,1.0,261.4748805391604,187.0
3242,3243.0,196.31836303580715,24.057984769870927,2.0,1.0,117.0,,203.0,0.0,71.0,1.3549154104016166,11000.0,1.0,260.3691817451023,187.0
16148,16149.0,195.99540061033557,24.0201121166767,3.0,71.0,186.0,,260.0,0.0,2.0,1.3526248642557737,11000.0,1.0,259.9408496158297,187.0
32220,32221.0,195.86985459378053,24.00538978252912,2.0,176.0,291.0,,139.0,0.0,0.0,1.3517344543453138,11000.0,1.0,259.77434296257366,187.0
19342,19343.0,195.7301248739346,23.989004176021105,1.0,106.0,217.0,,84.0,0.0,0.0,1.3507434493676125,11000.0,1.0,259.5890250317435,187.0
31001,31002.0,194.94736803687533,23.897213070036955,1.0,176.0,289.0,,63.0,0.0,0.0,1.3451919036927853,11000.0,1.0,258.55088599055085,187.0
13794,13795.0,194.70459648135832,23.868744114510335,1.0,71.0,187.0,,113.0,0.0,1.0,1.3434700951882885,11000.0,1.0,258.22890780021,187.0
10021,10022.0,194.35502267800697,23.82775083982588,3.0,36.0,151.0,,252.0,0.0,37.0,1.3409908131888888,11000.0,1.0,257.76528206632224,187.0
7348,7349.0,193.9572841888445,23.781109464006228,1.0,36.0,151.0,,85.0,0.0,37.0,1.3381699328277317,11000.0,1.0,257.2377774387858,187.0
32819,32820.0,193.85710115463726,23.76936135645181,2.0,176.0,294.0,,177.0,0.0,0.0,1.3374594047762187,11000.0,1.0,257.1049086931529,187.0
22912,22913.0,193.61182047206754,23.7405981645336,3.0,106.0,222.0,,308.0,0.0,0.0,1.3357198007919795,11000.0,1.0,256.77960274810016,187.0
14967,14968.0,193.58986198444208,23.73802317090921,2.0,71.0,188.0,,186.0,0.0,0.0,1.3355640646281655,11000.0,1.0,256.75048008546696,187.0
15412,15413.0,193.3188333485458,23.706240608222494,2.0,71.0,184.0,,214.0,0.0,4.0,1.3336418484556223,11000.0,1.0,256.39102566120135,187.0
4465,4466.0,192.2346359721902,23.579100643971685,3.0,1.0,117.0,,280.0,0.0,71.0,1.325952396290658,11000.0,1.0,254.95309810635305,187.0
3803,3804.0,191.7565964245878,23.523042649073247,2.0,1.0,114.0,,238.0,0.0,74.0,1.3225619967984497,11000.0,1.0,254.31909340131008,187.0
15949,15950.0,191.18193030391598,23.45565360014937,2.0,71.0,188.0,,247.0,0.0,0.0,1.3184862927411451,11000.0,1.0,253.55693674259413,187.0
10510,10511.0,191.1399358361291,23.450729058502624,3.0,36.0,150.0,,282.0,0.0,38.0,1.3181884554116308,11000.0,1.0,253.50124116197495,187.0
20915,20916.0,190.69528410399155,23.39858633379132,2.0,106.0,222.0,,183.0,0.0,0.0,1.3150348522957174,11000.0,1.0,252.91151737929914,187.0
9610,9611.0,190.05569399391658,23.323583879899175,2.0,36.0,152.0,,226.0,0.0,36.0,1.310498687881506,11000.0,1.0,252.0632546338416,187.0
19414,19415.0,189.49495922699236,23.257828511203698,1.0,106.0,221.0,,89.0,0.0,0.0,1.3065217891529834,11000.0,1.0,251.31957457160792,187.0
22264,22265.0,186.24988590324915,22.87729032196846,3.0,106.0,218.0,,267.0,0.0,0.0,1.283506758274934,11000.0,1.0,247.01576379741266,187.0
15503,15504.0,186.05880247545116,22.854882649058545,2.0,71.0,187.0,,219.0,0.0,1.0,1.2821515374363548,11000.0,1.0,246.76233750059833,187.0
8751,8752.0,186.04948481275105,22.853789999944624,2.0,36.0,149.0,,172.0,0.0,39.0,1.2820854537848128,11000.0,1.0,246.74997985776,187.0
11691,11692.0,185.87992079795447,22.833905831942005,3.0,36.0,150.0,,356.0,0.0,38.0,1.280882855061451,11000.0,1.0,246.52509389649134,187.0
380,381.0,184.60830764134838,22.68478828674447,1.0,1.0,116.0,,24.0,0.0,72.0,1.2718641941116071,11000.0,1.0,244.83860429887054,187.0
20740,20741.0,184.45307250437432,22.666584415202465,2.0,106.0,220.0,,172.0,0.0,0.0,1.2707632200766983,11000.0,1.0,244.6327221543426,187.0
35037,35038.0,184.17284624472435,22.633723279941478,3.0,176.0,292.0,,315.0,0.0,0.0,1.2687757716047345,11000.0,1.0,244.26106929008535,187.0
26869,26870.0,183.9986470292933,22.613295558471727,2.0,141.0,255.0,,180.0,0.0,0.0,1.2675402986517064,11000.0,1.0,244.0300358478691,187.0
32341,32342.0,183.83933572865988,22.594613689737308,2.0,176.0,290.0,,147.0,0.0,0.0,1.2664104152446125,11000.0,1.0,243.81874765074255,187.0
32996,32997.0,183.79016639692912,22.588847777353806,2.0,176.0,289.0,,188.0,0.0,0.0,1.266061691633421,11000.0,1.0,243.75353633544975,187.0
34286,34287.0,183.63550698508007,22.570711419046397,3.0,176.0,288.0,,268.0,0.0,0.0,1.2649648008133454,11000.0,1.0,243.5484177520956,187.0
31857,31858.0,183.2781834207054,22.528809357492555,1.0,176.0,290.0,,117.0,0.0,0.0,1.2624305551901829,11000.0,1.0,243.0745138205642,187.0
12756,12757.0,183.25236825627437,22.525782105117237,1.0,71.0,186.0,,48.0,0.0,2.0,1.2622474663206171,11000.0,1.0,243.0402762019554,187.0
12734,12735.0,183.09734506535898,22.50760308773455,1.0,71.0,187.0,,46.0,0.0,1.0,1.2611479954705669,11000.0,1.0,242.834675152996,187.0
27556,27557.0,182.8784657735911,22.48193589286995,2.0,141.0,256.0,,223.0,0.0,0.0,1.2595956380487037,11000.0,1.0,242.54438431510758,187.0
2444,2445.0,182.51370873513096,22.439162134289255,2.0,1.0,116.0,,153.0,0.0,72.0,1.2570086720033684,11000.0,1.0,242.0606216646299,187.0
3999,4000.0,182.3236006773281,22.416868839544264,2.0,1.0,115.0,,250.0,0.0,73.0,1.2556603687806076,11000.0,1.0,241.8084889619736,187.0
27148,27149.0,181.56347470094016,22.327731573976507,2.0,141.0,256.0,,197.0,0.0,0.0,1.2502693279403974,11000.0,1.0,240.8003643248543,187.0
35111,35112.0,181.51830555151273,22.322434748722465,3.0,176.0,290.0,,320.0,0.0,0.0,1.249948974818882,11000.0,1.0,240.74045829113092,187.0
7650,7651.0,181.00658594262495,22.262427213010554,1.0,36.0,152.0,,104.0,0.0,36.0,1.2463197062555849,11000.0,1.0,240.06178506979438,187.0
15383,15384.0,180.79385749731938,22.23748130600034,2.0,71.0,185.0,,212.0,0.0,3.0,1.244810972477052,11000.0,1.0,239.77965185320872,187.0
9803,9804.0,180.73002859847932,22.22999631840152,2.0,36.0,151.0,,238.0,0.0,37.0,1.2443582788300496,11000.0,1.0,239.69499814121926,187.0
26242,26243.0,180.3147277908166,22.181295472050962,2.0,141.0,255.0,,141.0,0.0,0.0,1.2414128412517667,11000.0,1.0,239.14420131408036,187.0
24855,24856.0,180.27014304784024,22.176067178059704,1.0,141.0,253.0,,54.0,0.0,0.0,1.2410966329156459,11000.0,1.0,239.08507035522578,187.0
29392,29393.0,180.26376011941224,22.175318674779902,3.0,141.0,258.0,,338.0,0.0,0.0,1.2410513632775801,11000.0,1.0,239.0766049329075,187.0
415,416.0,180.02397981842313,22.14720049301647,1.0,1.0,114.0,,26.0,0.0,74.0,1.2393507696451236,11000.0,1.0,238.7585939236381,187.0
7892,7893.0,179.9161735156625,22.134558431914023,1.0,36.0,151.0,,119.0,0.0,37.0,1.2385861750922886,11000.0,1.0,238.61561474225797,187.0
28132,28133.0,179.86383347192515,22.12842070142807,3.0,141.0,256.0,,259.0,0.0,0.0,1.2382149638429278,11000.0,1.0,238.5461982386275,187.0
27700,27701.0,179.7711197320601,22.117548491414404,2.0,141.0,253.0,,232.0,0.0,0.0,1.2375574102615647,11000.0,1.0,238.4232357189126,187.0
19601,19602.0,179.14078374616645,22.043631235700417,1.0,106.0,219.0,,101.0,0.0,0.0,1.2330868788647105,11000.0,1.0,237.58724634770087,187.0
32942,32943.0,179.113383382302,22.040418092634255,2.0,176.0,290.0,,184.0,0.0,0.0,1.2328925472865007,11000.0,1.0,237.55090634257562,187.0
