,pigID,weight,backFat,farm,dayInseminated,birthingDate,aliveBooelan,sowNumber,sowParity,initialAge,growth_constant,earning,aliveBoolean,liveWeight,deathDate
23385,23386.0,86.56173198851012,11.187215616611688,3.0,106.0,220.0,,337.0,0.0,0.0,0.022395489729880567,12984.259798276518,1.0,114.8033580749471,148.0
5377,5378.0,85.61186132493235,11.075827667476348,3.0,1.0,115.0,,337.0,0.0,34.0,0.022253286562224,12841.779198739852,1.0,113.54358265906147,148.0
22309,22310.0,85.3067860385075,11.040052575361441,3.0,106.0,220.0,,270.0,0.0,0.0,0.022207581698435463,12796.017905776125,1.0,113.138973525872,148.0
19900,19901.0,84.73735359805684,10.973277261473946,1.0,106.0,223.0,,119.0,0.0,0.0,0.02212222403483503,12710.603039708527,1.0,112.38375808760854,148.0
27329,27330.0,84.71872430923818,10.971092671134516,2.0,141.0,256.0,,209.0,0.0,0.0,0.022119430393430124,12707.808646385727,1.0,112.3590508080082,148.0
6779,6780.0,84.54264624497146,10.950444623754551,1.0,36.0,150.0,,49.0,0.0,0.0,0.022093022124197455,12681.39693674572,1.0,112.12552552383482,148.0
163,164.0,84.49426118817524,10.944770680498923,1.0,1.0,115.0,,11.0,0.0,34.0,0.022085764133118954,12674.139178226287,1.0,112.06135436097513,148.0
27062,27063.0,84.47180630801226,10.942137476689876,2.0,141.0,254.0,,192.0,0.0,0.0,0.022082395618186847,12670.77094620184,1.0,112.0315733528014,148.0
3635,3636.0,84.32110870666756,10.924465705787746,2.0,1.0,117.0,,228.0,0.0,32.0,0.022059786172908564,12648.166306000134,1.0,111.83170916003655,148.0
19043,19044.0,84.22219595732652,10.912866560014638,1.0,106.0,221.0,,66.0,0.0,0.0,0.022044943314583083,12633.329393598979,1.0,111.70052514234287,148.0
29821,29822.0,84.20722207479,10.911110626148806,3.0,141.0,254.0,,364.0,0.0,0.0,0.02204269613641165,12631.0833112185,1.0,111.68066588168435,148.0
11154,11155.0,84.20553249701341,10.910912495381476,3.0,36.0,149.0,,323.0,0.0,0.0,0.022042442572850842,12630.829874552011,1.0,111.678425062352,148.0
5411,5412.0,84.15300512024048,10.904752797017746,3.0,1.0,114.0,,339.0,0.0,35.0,0.022034559191253012,12622.950768036071,1.0,111.60876010641974,148.0
3449,3450.0,84.05793533675187,10.893604302160929,2.0,1.0,118.0,,216.0,0.0,31.0,0.022020289346846196,12608.69030051278,1.0,111.48267286041362,148.0
14906,14907.0,84.00774435802408,10.887718584873351,2.0,71.0,187.0,,182.0,0.0,0.0,0.02201275488879984,12601.161653703613,1.0,111.41610657562876,148.0
9102,9103.0,84.00762457444682,10.887704538279932,2.0,36.0,150.0,,194.0,0.0,0.0,0.022012736906677384,12601.143686167023,1.0,111.41594771146794,148.0
22591,22592.0,83.96897593217034,10.883172349672456,3.0,106.0,220.0,,287.0,0.0,0.0,0.02200693472503694,12595.34638982555,1.0,111.36468956521264,148.0
26678,26679.0,83.94319008186267,10.88014853485996,2.0,141.0,255.0,,168.0,0.0,0.0,0.022003063388799315,12591.4785122794,1.0,111.33049082475155,148.0
24696,24697.0,83.93939784137471,10.879703832326468,1.0,141.0,255.0,,44.0,0.0,0.0,0.022002494030565943,12590.909676206207,1.0,111.32546132808316,148.0
5660,5661.0,83.92667212552773,10.87821153296001,3.0,1.0,117.0,,354.0,0.0,32.0,0.02200058339560474,12589.00081882916,1.0,111.30858372085906,148.0
10954,10955.0,83.90603918425313,10.875791981434384,3.0,36.0,149.0,,310.0,0.0,0.0,0.021997485489119825,12585.90587763797,1.0,111.2812190772588,148.0
9408,9409.0,83.89932100408696,10.875004164377467,2.0,36.0,150.0,,214.0,0.0,0.0,0.021996476774325598,12584.898150613044,1.0,111.272309023988,148.0
12634,12635.0,83.89088544169486,10.87401495602449,1.0,71.0,184.0,,40.0,0.0,0.0,0.021995210184180238,12583.632816254229,1.0,111.26112127545737,148.0
28478,28479.0,83.85761901623809,10.870113920811194,3.0,141.0,255.0,,280.0,0.0,0.0,0.021990215099288085,12578.642852435714,1.0,111.21700134779587,148.0
9336,9337.0,83.81513315562694,10.86513175527836,2.0,36.0,150.0,,209.0,0.0,0.0,0.021983835286651186,12572.26997334404,1.0,111.16065405255561,148.0
9270,9271.0,83.79880598463673,10.863217126096185,2.0,36.0,149.0,,205.0,0.0,0.0,0.0219813834285873,12569.82089769551,1.0,111.13899997962432,148.0
