,pigID,weight,backFat,farm,dayInseminated,birthingDate,aliveBooelan,sowNumber,sowParity,initialAge,growth_constant,earning,aliveBoolean,liveWeight,deathDate
12401,12402.0,71.61732258895844,9.434737960564282,1.0,71.0,181.0,,26.0,0.0,0.0,0.02222423568490651,8952.165323619805,1.0,94.98318645750457,134.0
14117,14118.0,71.36995844331967,9.40573044835358,2.0,71.0,186.0,,133.0,0.0,0.0,0.022181551520129524,8921.244805414959,1.0,94.65511729883245,134.0
7717,7718.0,71.3063064575099,9.398266206715633,1.0,36.0,151.0,,108.0,0.0,0.0,0.02217055966903587,8913.288307188737,1.0,94.57069821950915,134.0
16352,16353.0,71.07428950375795,9.37105840502849,3.0,71.0,184.0,,273.0,0.0,0.0,0.022130464272729886,8884.286187969745,1.0,94.26298342673469,134.0
22986,22987.0,71.03166619736807,9.366060121718789,3.0,106.0,220.0,,312.0,0.0,0.0,0.02212309342889416,8878.95827467101,1.0,94.20645384266322,134.0
4714,4715.0,70.79685880422542,9.338525095144263,3.0,1.0,117.0,,295.0,0.0,18.0,0.02208246003987076,8849.607350528178,1.0,93.89503820189047,134.0
17009,17010.0,70.68960038624671,9.325947282538547,3.0,71.0,184.0,,314.0,0.0,0.0,0.022063882993006358,8836.200048280838,1.0,93.75278565815213,134.0
20981,20982.0,70.53141109374734,9.307396987701239,2.0,106.0,219.0,,187.0,0.0,0.0,0.02203646628268037,8816.426386718416,1.0,93.54298553547392,134.0
7058,7059.0,70.52966588484469,9.307192333269922,1.0,36.0,152.0,,67.0,0.0,0.0,0.022036163686769465,8816.208235605587,1.0,93.54067093480728,134.0
338,339.0,70.43431650908892,9.296011051623886,1.0,1.0,115.0,,22.0,0.0,20.0,0.022019627259267135,8804.289563636114,1.0,93.41421287677575,134.0
7531,7532.0,70.42788848744496,9.29525726042328,1.0,36.0,151.0,,96.0,0.0,0.0,0.02201851215675272,8803.48606093062,1.0,93.40568764913124,134.0
1628,1629.0,70.36745755205204,9.288170739893852,1.0,1.0,116.0,,102.0,0.0,19.0,0.02200802707908462,8795.932194006506,1.0,93.32554051996293,134.0
14989,14990.0,70.29919099187485,9.280165363557645,2.0,71.0,186.0,,187.0,0.0,0.0,0.021996178539368173,8787.398873984357,1.0,93.23500131548388,134.0
4534,4535.0,70.29180989584786,9.279299808719136,3.0,1.0,112.0,,284.0,0.0,23.0,0.021994897204060358,8786.476236980983,1.0,93.2252120634587,134.0
2150,2151.0,70.22643760767725,9.27163383335131,2.0,1.0,118.0,,135.0,0.0,17.0,0.021983546632995492,8778.304700959658,1.0,93.13851141601758,134.0
11606,11607.0,70.22086489125329,9.270980340747126,3.0,36.0,154.0,,351.0,0.0,0.0,0.021982578865286907,8777.60811140666,1.0,93.13112054542876,134.0
13752,13753.0,70.20823059146315,9.269498761416017,1.0,71.0,185.0,,110.0,0.0,0.0,0.021980384666533646,8776.028823932893,1.0,93.11436417965935,134.0
23617,23618.0,70.11405208352198,9.258454783267792,3.0,106.0,222.0,,352.0,0.0,0.0,0.021964024123558912,8764.256510440247,1.0,92.98945899671351,134.0
2989,2990.0,70.09101542538485,9.255753356428096,2.0,1.0,115.0,,187.0,0.0,20.0,0.021960021003583442,8761.376928173107,1.0,92.95890639971465,134.0
3025,3026.0,70.08377758101763,9.254904600201446,2.0,1.0,115.0,,190.0,0.0,20.0,0.021958763170954458,8760.472197627203,1.0,92.94930713662815,134.0
4142,4143.0,70.06278709822205,9.25244312105527,3.0,1.0,116.0,,259.0,0.0,19.0,0.02195511505838953,8757.848387277756,1.0,92.92146830002925,134.0
13642,13643.0,70.06009443460916,9.25212736198506,1.0,71.0,185.0,,103.0,0.0,0.0,0.02195464704861575,8757.511804326145,1.0,92.91789712812886,134.0
21039,21040.0,70.04424163904784,9.25026836111963,2.0,106.0,225.0,,190.0,0.0,0.0,0.02195189155218316,8755.53020488098,1.0,92.8968722003287,134.0
21232,21233.0,70.03405100103852,9.249073341300866,2.0,106.0,220.0,,203.0,0.0,0.0,0.021950120117606876,8754.256375129815,1.0,92.88335676530308,134.0
13755,13756.0,70.02704494217336,9.248251765734388,1.0,71.0,185.0,,110.0,0.0,0.0,0.02194890220204642,8753.38061777167,1.0,92.87406491004425,134.0
12866,12867.0,70.0227876571321,9.247752529082689,1.0,71.0,187.0,,55.0,0.0,0.0,0.021948162104431974,8752.848457141512,1.0,92.86841864341127,134.0
23991,23992.0,69.9914396975946,9.244076465533881,3.0,106.0,221.0,,375.0,0.0,0.0,0.021942711981535995,8748.929962199325,1.0,92.82684310025809,134.0
21844,21845.0,69.96666413808748,9.241171123924758,2.0,106.0,221.0,,241.0,0.0,0.0,0.021938403891424672,8745.833017260935,1.0,92.79398426802054,134.0
16755,16756.0,69.95989999216353,9.240377916627162,3.0,71.0,183.0,,298.0,0.0,0.0,0.021937227612148297,8744.98749902044,1.0,92.78501325220627,134.0
16619,16620.0,69.93565608172342,9.237534919610312,3.0,71.0,186.0,,289.0,0.0,0.0,0.021933011270979144,8741.957010215428,1.0,92.75285952483212,134.0
6092,6093.0,69.90781848248477,9.23427050350932,1.0,36.0,152.0,,6.0,0.0,0.0,0.021928169271890986,8738.477310310596,1.0,92.71593963194267,134.0
15854,15855.0,69.90711607303423,9.234188134455142,2.0,71.0,186.0,,241.0,0.0,0.0,0.021928047087395607,8738.38950912928,1.0,92.71500805442206,134.0
13659,13660.0,69.87324979391786,9.230216756539955,1.0,71.0,186.0,,104.0,0.0,0.0,0.02192215549021967,8734.156224239732,1.0,92.6700925648778,134.0
12900,12901.0,69.86933823743259,9.22975806224448,1.0,71.0,187.0,,57.0,0.0,0.0,0.021921474942315236,8733.667279679074,1.0,92.66490482418115,134.0
2215,2216.0,69.86923510001071,9.229745967686409,2.0,1.0,117.0,,139.0,0.0,18.0,0.021921456997871687,8733.65438750134,1.0,92.66476803714949,134.0
2025,2026.0,69.86859060054346,9.229670389529687,2.0,1.0,118.0,,127.0,0.0,17.0,0.02192134486391431,8733.573825067931,1.0,92.66391326332024,134.0
448,449.0,69.85252668026652,9.227786630820916,1.0,1.0,117.0,,29.0,0.0,18.0,0.021918549840814816,8731.565835033316,1.0,92.64260832926594,134.0
12852,12853.0,69.84959068419877,9.227442337020511,1.0,71.0,187.0,,54.0,0.0,0.0,0.02191803896980748,8731.198835524847,1.0,92.63871443527688,134.0
10724,10725.0,69.79995175636817,9.221621356775156,3.0,36.0,150.0,,296.0,0.0,0.0,0.02190940045809551,8724.993969546022,1.0,92.57288031348564,134.0
1052,1053.0,69.77150962639713,9.218286049508604,1.0,1.0,118.0,,66.0,0.0,17.0,0.02190444973088904,8721.438703299642,1.0,92.5351586556991,134.0
14774,14775.0,69.73578973775885,9.21409730540762,2.0,71.0,186.0,,174.0,0.0,0.0,0.02189823114883838,8716.973717219857,1.0,92.48778479808867,134.0
18399,18400.0,69.72695819017747,9.213061661282053,1.0,106.0,221.0,,25.0,0.0,0.0,0.021896693455235188,8715.869773772183,1.0,92.47607187026189,134.0
7494,7495.0,69.68905740341745,9.20861717102702,1.0,36.0,152.0,,94.0,0.0,0.0,0.021890093582594347,8711.132175427181,1.0,92.42580557482421,134.0
7177,7178.0,69.65633949425278,9.2047804583654,1.0,36.0,148.0,,74.0,0.0,0.0,0.021884395154211655,8707.042436781598,1.0,92.38241312235117,134.0
8335,8336.0,69.65624836274631,9.204769771698261,2.0,36.0,149.0,,146.0,0.0,0.0,0.021884379280578133,8707.031045343288,1.0,92.38229225828424,134.0
14395,14396.0,69.65574494374175,9.20471073754485,2.0,71.0,184.0,,150.0,0.0,0.0,0.021884291592995018,8706.968117967719,1.0,92.38162459382195,134.0
8619,8620.0,69.62963882262514,9.201649365715443,2.0,36.0,150.0,,164.0,0.0,0.0,0.021879743996777855,8703.704852828143,1.0,92.34700109101477,134.0
9991,9992.0,69.59048862305247,9.197058361270466,2.0,36.0,152.0,,250.0,0.0,0.0,0.02187292296969202,8698.811077881559,1.0,92.29507774940646,134.0
1683,1684.0,69.55351027593665,9.192722042226638,1.0,1.0,116.0,,106.0,0.0,19.0,0.021866479016178726,8694.18878449208,1.0,92.24603484872235,134.0
1304,1305.0,69.55274383317658,9.192632164214348,1.0,1.0,115.0,,82.0,0.0,20.0,0.02186634544004443,8694.092979147072,1.0,92.24501834638804,134.0
22544,22545.0,69.54034156145592,9.191177793988427,3.0,106.0,220.0,,285.0,0.0,0.0,0.02186418388730742,8692.54269518199,1.0,92.22856971015374,134.0
15148,15149.0,69.53657711421049,9.190736350669484,2.0,71.0,186.0,,197.0,0.0,0.0,0.021863527765034134,8692.072139276312,1.0,92.22357707454971,134.0
5092,5093.0,69.50401594828132,9.18691801872875,3.0,1.0,115.0,,319.0,0.0,20.0,0.021857851976856798,8688.001993535165,1.0,92.18039250435189,134.0
9647,9648.0,69.49118420924083,9.18541328640006,2.0,36.0,149.0,,228.0,0.0,0.0,0.021855614981350843,8686.398026155104,1.0,92.16337428281277,134.0
16693,16694.0,69.48041529066192,9.184150453678821,3.0,71.0,185.0,,294.0,0.0,0.0,0.021853737483460933,8685.051911332741,1.0,92.1490918974296,134.0
