,pigID,weight,backFat,farm,dayInseminated,birthingDate,aliveBooelan,sowNumber,sowParity,initialAge,growth_constant,earning,aliveBoolean,liveWeight,deathDate
6106,6107.0,82.61218399877984,10.724066192741052,1.0,36.0,154.0,,7.0,0.0,0.0,0.022254098063133956,12391.827599816976,1.0,109.56523076761252,145.0
8618,8619.0,82.34765505232228,10.69304582548194,2.0,36.0,152.0,,164.0,0.0,0.0,0.022213454527022055,12352.148257848343,1.0,109.21439662111709,145.0
25468,25469.0,81.84008370855722,10.633524742044216,1.0,141.0,255.0,,92.0,0.0,0.0,0.022135407816094004,12276.012556283582,1.0,108.54122507766209,145.0
14069,14070.0,81.82128623090333,10.63132042879919,2.0,71.0,187.0,,130.0,0.0,0.0,0.022132515832183515,12273.1929346355,1.0,108.51629473594605,145.0
15295,15296.0,81.79822435334779,10.628616044568137,2.0,71.0,185.0,,206.0,0.0,0.0,0.022128967613603112,12269.73365300217,1.0,108.4857086914427,145.0
18693,18694.0,81.60028072504815,10.605403900382466,1.0,106.0,222.0,,44.0,0.0,0.0,0.022098505455418447,12240.042108757223,1.0,108.223183985475,145.0
27554,27555.0,81.47909755371955,10.591193181553477,2.0,141.0,255.0,,223.0,0.0,0.0,0.02207984970173521,12221.864633057934,1.0,108.06246359909755,145.0
16809,16810.0,81.46889808276988,10.58999712592726,3.0,71.0,187.0,,301.0,0.0,0.0,0.02207827929834238,12220.334712415482,1.0,108.04893644929692,145.0
26599,26600.0,81.4362451501912,10.586168032838424,2.0,141.0,255.0,,163.0,0.0,0.0,0.022073251515879418,12215.43677252868,1.0,108.00563017266737,145.0
15276,15277.0,81.39127493732366,10.580894536166124,2.0,71.0,185.0,,205.0,0.0,0.0,0.022066326562329465,12208.69124059855,1.0,107.94598798053536,145.0
17308,17309.0,81.36495956612876,10.577808626325414,3.0,71.0,185.0,,332.0,0.0,0.0,0.022062273940139536,12204.743934919314,1.0,107.91108695773045,145.0
5809,5810.0,81.29709358776833,10.569850224791928,3.0,1.0,117.0,,364.0,0.0,29.0,0.022051821328575732,12194.56403816525,1.0,107.82107902887047,145.0
5635,5636.0,81.28397757035549,10.568312156151153,3.0,1.0,113.0,,353.0,0.0,33.0,0.022049801035100396,12192.596635553324,1.0,107.80368378031231,145.0
16511,16512.0,81.23650202677224,10.562744868270187,3.0,71.0,189.0,,282.0,0.0,0.0,0.022042487752959476,12185.475304015836,1.0,107.7407188683982,145.0
18893,18894.0,81.18993710333197,10.557284365569618,1.0,106.0,219.0,,56.0,0.0,0.0,0.022035313975927187,12178.490565499797,1.0,107.67896167550659,145.0
16691,16692.0,81.0640991468626,10.542527796668217,3.0,71.0,185.0,,294.0,0.0,0.0,0.02201592357630941,12159.61487202939,1.0,107.51206783403528,145.0
24233,24234.0,81.04020384526986,10.5397256797691,1.0,141.0,256.0,,15.0,0.0,0.0,0.022012240905069373,12156.03057679048,1.0,107.48037645261255,145.0
14669,14670.0,80.97752880750943,10.532376001348863,2.0,71.0,183.0,,167.0,0.0,0.0,0.022002580642539286,12146.629321126415,1.0,107.39725306035733,145.0
4007,4008.0,80.96338526250763,10.53071743820794,3.0,1.0,116.0,,251.0,0.0,30.0,0.022000400465864236,12144.507789376145,1.0,107.37849504311356,145.0
21326,21327.0,80.89691211490475,10.522922368975918,2.0,106.0,220.0,,208.0,0.0,0.0,0.021990152895992186,12134.536817235712,1.0,107.2903343699002,145.0
868,869.0,80.88284253542074,10.521272479507791,1.0,1.0,117.0,,55.0,0.0,29.0,0.021987983708484832,12132.42638031311,1.0,107.27167445016013,145.0
4413,4414.0,80.86887439264281,10.519634485160852,3.0,1.0,114.0,,276.0,0.0,32.0,0.021985830088464078,12130.33115889642,1.0,107.2531490618605,145.0
