,pigID,weight,backFat,farm,dayInseminated,birthingDate,aliveBooelan,sowNumber,sowParity,initialAge,growth_constant,earning,aliveBoolean,liveWeight,deathDate
23793,23794.0,71.52356090770903,9.423742862197399,3.0,106.0,223.0,,363.0,0.0,0.0,0.022375040484624256,8940.445113463627,1.0,94.85883409510481,133.0
21397,21398.0,71.29004048917291,9.396358754550585,2.0,106.0,222.0,,213.0,0.0,0.0,0.02233442501624578,8911.255061146614,1.0,94.54912531720545,133.0
6890,6891.0,70.51170322188017,9.305085915769785,1.0,36.0,149.0,,56.0,0.0,0.0,0.022198711066569763,8813.96290273502,1.0,93.51684777437688,133.0
15851,15852.0,70.3598232718354,9.287275495047302,2.0,71.0,187.0,,241.0,0.0,0.0,0.02217216618621934,8794.977908979425,1.0,93.31541547988779,133.0
22068,22069.0,70.32663865009212,9.28338405266409,3.0,106.0,220.0,,255.0,0.0,0.0,0.022166363560707246,8790.829831261515,1.0,93.27140404521501,133.0
18296,18297.0,69.70062895923759,9.209974126158421,1.0,106.0,221.0,,19.0,0.0,0.0,0.0220567110648136,8712.5786199047,1.0,92.44115246583235,133.0
17026,17027.0,69.62333067173368,9.200909631330985,3.0,71.0,184.0,,315.0,0.0,0.0,0.02204314613343376,8702.91633396671,1.0,92.33863484314811,133.0
12332,12333.0,69.60010383013726,9.198185902354481,1.0,71.0,185.0,,21.0,0.0,0.0,0.022039068997073356,8700.012978767158,1.0,92.30783001344463,133.0
10579,10580.0,69.37452520178879,9.17173310015312,3.0,36.0,152.0,,287.0,0.0,0.0,0.0219994452814182,8671.815650223598,1.0,92.00865411377822,133.0
1556,1557.0,69.34334917113641,9.168077198092234,1.0,1.0,119.0,,98.0,0.0,15.0,0.021993965275698413,8667.91864639205,1.0,91.96730659301912,133.0
22853,22854.0,69.33780263959804,9.167426776096312,3.0,106.0,221.0,,304.0,0.0,0.0,0.02199299022945863,8667.225329949755,1.0,91.95995045039528,133.0
11543,11544.0,69.33158127626552,9.16669721897974,3.0,36.0,150.0,,347.0,0.0,0.0,0.021991896516768233,8666.44765953319,1.0,91.95169930539194,133.0
23929,23930.0,69.31560953255291,9.164824269488319,3.0,106.0,221.0,,371.0,0.0,0.0,0.02198908852156907,8664.451191569115,1.0,91.93051662142295,133.0
19453,19454.0,69.30190558134481,9.163217255945685,1.0,106.0,217.0,,91.0,0.0,0.0,0.021986679031850392,8662.7381976681,1.0,91.91234161982071,133.0
14195,14196.0,69.25075948342753,9.157219535233033,2.0,71.0,187.0,,138.0,0.0,0.0,0.021977684699889866,8656.34493542844,1.0,91.84450859871025,133.0
16752,16753.0,69.2202360991313,9.153640166685507,3.0,71.0,187.0,,298.0,0.0,0.0,0.021972315786609846,8652.529512391413,1.0,91.8040266566728,133.0
10964,10965.0,69.1562066164871,9.146131657338488,3.0,36.0,151.0,,311.0,0.0,0.0,0.02196105038614149,8644.525827060887,1.0,91.7191069184179,133.0
5785,5786.0,69.1478355126852,9.145150007814772,3.0,1.0,116.0,,362.0,0.0,18.0,0.02195957727335352,8643.479439085651,1.0,91.70800465873369,133.0
3348,3349.0,69.12060529000739,9.141956816599501,2.0,1.0,113.0,,210.0,0.0,21.0,0.021954784938681443,8640.075661250923,1.0,91.67189030504959,133.0
16097,16098.0,69.10080974867748,9.139635463982444,3.0,71.0,186.0,,257.0,0.0,0.0,0.021951300604903818,8637.601218584685,1.0,91.64563627145554,133.0
17621,17622.0,69.09600673352661,9.139072231504764,3.0,71.0,186.0,,352.0,0.0,0.0,0.02195045513945271,8637.000841690826,1.0,91.63926622483635,133.0
15591,15592.0,69.04947114633454,9.133615168961525,2.0,71.0,186.0,,225.0,0.0,0.0,0.021942262405776753,8631.183893291818,1.0,91.57754793943573,133.0
1058,1059.0,69.02393133624342,9.13062020640879,1.0,1.0,117.0,,67.0,0.0,17.0,0.021937765144900607,8627.991417030427,1.0,91.54367551225917,133.0
20919,20920.0,69.00673096528678,9.128603180177018,2.0,106.0,222.0,,183.0,0.0,0.0,0.02193473600194579,8625.841370660848,1.0,91.52086334918671,133.0
14375,14376.0,68.94885425529642,9.12181618456201,2.0,71.0,185.0,,149.0,0.0,0.0,0.02192454125417224,8618.606781912053,1.0,91.44410378686528,133.0
13637,13638.0,68.94616566315241,9.121500902938452,1.0,71.0,183.0,,103.0,0.0,0.0,0.021924067589675116,8618.270707894051,1.0,91.440538014791,133.0
9934,9935.0,68.93491086808126,9.120181093211734,2.0,36.0,153.0,,246.0,0.0,0.0,0.021922084691616165,8616.863858510158,1.0,91.42561123087701,133.0
3721,3722.0,68.91265825298805,9.117571608306921,2.0,1.0,116.0,,233.0,0.0,18.0,0.02191816380341504,8614.082281623507,1.0,91.39609847876399,133.0
7115,7116.0,68.91069653280964,9.117341564369541,1.0,36.0,150.0,,70.0,0.0,0.0,0.02191781812693959,8613.837066601205,1.0,91.39349672786425,133.0
12360,12361.0,68.89695545712563,9.11573019737186,1.0,71.0,185.0,,23.0,0.0,0.0,0.021915396693409597,8612.119432140704,1.0,91.37527248955654,133.0
7068,7069.0,68.87186366661443,9.11278777247935,1.0,36.0,154.0,,67.0,0.0,0.0,0.021910974572350677,8608.982958326804,1.0,91.34199425280428,133.0
7579,7580.0,68.84262979758111,9.109359620793258,1.0,36.0,150.0,,99.0,0.0,0.0,0.021905821677076043,8605.32872469764,1.0,91.30322254321102,133.0
21483,21484.0,68.83353620207801,9.108293247241368,2.0,106.0,220.0,,218.0,0.0,0.0,0.021904218626231587,8604.19202525975,1.0,91.2911620717215,133.0
756,757.0,68.8224817828951,9.106996934881295,1.0,1.0,118.0,,48.0,0.0,16.0,0.021902269804400607,8602.810222861886,1.0,91.27650103832241,133.0
4523,4524.0,68.80984049801691,9.105514536433791,3.0,1.0,115.0,,283.0,0.0,19.0,0.021900041080321078,8601.230062252114,1.0,91.2597354085105,133.0
7957,7958.0,68.80305219545876,9.104718496373753,1.0,36.0,150.0,,123.0,0.0,0.0,0.021898844202083864,8600.381524432345,1.0,91.25073235471984,133.0
1437,1438.0,68.79005599036833,9.103194477697238,1.0,1.0,116.0,,90.0,0.0,18.0,0.021896552651360087,8598.756998796041,1.0,91.23349600844605,133.0
185,186.0,68.77780196373456,9.101757491644586,1.0,1.0,114.0,,12.0,0.0,20.0,0.02189439181159534,8597.22524546682,1.0,91.21724398373284,133.0
2428,2429.0,68.77432205023187,9.101349414584101,2.0,1.0,114.0,,152.0,0.0,20.0,0.021893778146517155,8596.790256278984,1.0,91.21262871383537,133.0
16520,16521.0,68.7738310363955,9.101291835140575,3.0,71.0,186.0,,283.0,0.0,0.0,0.021893691557752813,8596.728879549439,1.0,91.2119775018508,133.0
13175,13176.0,68.75008195680712,9.098506865175047,1.0,71.0,185.0,,74.0,0.0,0.0,0.021889503195626762,8593.76024460089,1.0,91.18048004881581,133.0
22103,22104.0,68.73586112317132,9.096839238671329,3.0,106.0,220.0,,257.0,0.0,0.0,0.021886994956501746,8591.982640396414,1.0,91.16161952675242,133.0
4816,4817.0,68.70262938523382,9.092942271139856,3.0,1.0,116.0,,302.0,0.0,18.0,0.021881132831862053,8587.828673154227,1.0,91.11754560375839,133.0
23928,23929.0,68.65270234706978,9.08708750522199,3.0,106.0,221.0,,371.0,0.0,0.0,0.021872323564205605,8581.587793383722,1.0,91.05132937277159,133.0
23829,23830.0,68.65264786083601,9.087081115815444,3.0,106.0,220.0,,365.0,0.0,0.0,0.021872313949141395,8581.580982604502,1.0,91.05125710986208,133.0
10746,10747.0,68.65069766733593,9.086852423570575,3.0,36.0,152.0,,297.0,0.0,0.0,0.021871969800888773,8581.337208416991,1.0,91.04867064633413,133.0
18479,18480.0,68.58856956240362,9.079566882014833,1.0,106.0,220.0,,30.0,0.0,0.0,0.021861004139145164,8573.571195300452,1.0,90.96627262918253,133.0
19661,19662.0,68.57800414775322,9.078327913474379,1.0,106.0,221.0,,104.0,0.0,0.0,0.021859138950027144,8572.250518469153,1.0,90.95226014290877,133.0
