,pigID,weight,backFat,farm,dayInseminated,birthingDate,aliveBooelan,sowNumber,sowParity,initialAge,growth_constant,earning,aliveBoolean,liveWeight,deathDate
4391,4392.0,74.75294987663021,9.802441803012693,3.0,1.0,117.0,,275.0,0.0,21.0,0.022262741346276753,9344.118734578777,1.0,99.14184333770585,137.0
2497,2498.0,74.7051261185733,9.796833681260791,2.0,1.0,115.0,,157.0,0.0,23.0,0.022254784055528866,9338.140764821663,1.0,99.07841660288237,137.0
6069,6070.0,74.47632854025989,9.770003404263424,1.0,36.0,152.0,,5.0,0.0,0.0,0.022216693905662357,9309.541067532486,1.0,98.77497153880621,137.0
19670,19671.0,73.78368521632486,9.688779588965447,1.0,106.0,220.0,,105.0,0.0,0.0,0.02210116599457865,9222.960652040607,1.0,97.85634644074915,137.0
12053,12054.0,73.6628718156315,9.674612231821675,1.0,71.0,187.0,,4.0,0.0,0.0,0.022080980981384286,9207.858976953938,1.0,97.69611646635478,137.0
18036,18037.0,73.59615943438556,9.666789108512514,1.0,106.0,221.0,,3.0,0.0,0.0,0.02206983050419232,9199.519929298194,1.0,97.60763850714264,137.0
17046,17047.0,73.33219248338514,9.635834644458749,3.0,71.0,184.0,,316.0,0.0,0.0,0.022025679077898083,9166.524060423142,1.0,97.25754971271239,137.0
16653,16654.0,73.31669886795203,9.6340177633675,3.0,71.0,187.0,,291.0,0.0,0.0,0.022023086031704088,9164.587358494004,1.0,97.23700115113002,137.0
4793,4794.0,73.31620263783358,9.633959572229157,3.0,1.0,118.0,,300.0,0.0,20.0,0.022023002978632487,9164.525329729198,1.0,97.23634302099946,137.0
10841,10842.0,73.18921520226166,9.619068208008018,3.0,36.0,150.0,,303.0,0.0,0.0,0.022001743428730847,9148.651900282708,1.0,97.06792467143457,137.0
6510,6511.0,73.15698384865186,9.615288551983134,1.0,36.0,149.0,,32.0,0.0,0.0,0.021996345549848747,9144.622981081482,1.0,97.02517751810592,137.0
11479,11480.0,73.13153559730186,9.612304326197826,3.0,36.0,150.0,,343.0,0.0,0.0,0.02199208311698693,9141.441949662732,1.0,96.99142652162051,137.0
21465,21466.0,73.1155811795587,9.610433408461125,2.0,106.0,219.0,,217.0,0.0,0.0,0.021989410602209637,9139.447647444838,1.0,96.97026681639085,137.0
13254,13255.0,73.09644362645265,9.608189215779227,1.0,71.0,183.0,,79.0,0.0,0.0,0.021986204634610387,9137.055453306582,1.0,96.94488544622368,137.0
17872,17873.0,73.04641187065496,9.602322169997484,3.0,71.0,188.0,,368.0,0.0,0.0,0.021977821918881504,9130.80148383187,1.0,96.87853033243364,137.0
16618,16619.0,73.02287948197704,9.599562610603138,3.0,71.0,183.0,,289.0,0.0,0.0,0.021973878475348364,9127.85993524713,1.0,96.84732026787407,137.0
8819,8820.0,73.01864670263556,9.599066247647562,2.0,36.0,152.0,,177.0,0.0,0.0,0.02197316912311761,9127.330837829446,1.0,96.84170650216919,137.0
4175,4176.0,73.01272146789483,9.598371416476095,3.0,1.0,116.0,,261.0,0.0,22.0,0.021972176117639734,9126.590183486855,1.0,96.83384810065628,137.0
1018,1019.0,72.99318006996265,9.59607986634999,1.0,1.0,115.0,,64.0,0.0,23.0,0.021968901005077066,9124.147508745331,1.0,96.80793112727142,137.0
21354,21355.0,72.9911135641626,9.595837534576026,2.0,106.0,223.0,,210.0,0.0,0.0,0.021968554644825947,9123.889195520325,1.0,96.80519040339868,137.0
2391,2392.0,72.98207156059001,9.594777211026045,2.0,1.0,116.0,,150.0,0.0,22.0,0.021967039106933636,9122.758945073752,1.0,96.79319835622017,137.0
815,816.0,72.96917508839104,9.593264887670449,1.0,1.0,113.0,,51.0,0.0,25.0,0.021964877412975963,9121.14688604888,1.0,96.77609428168573,137.0
2709,2710.0,72.92668675278057,9.588282431903263,2.0,1.0,118.0,,170.0,0.0,20.0,0.02195775468292235,9115.835844097572,1.0,96.71974370395301,137.0
23417,23418.0,72.90899166076778,9.586207391495508,3.0,106.0,221.0,,339.0,0.0,0.0,0.021954787886166435,9113.623957595973,1.0,96.69627541215887,137.0
2289,2290.0,72.85385523578523,9.579741739342056,2.0,1.0,114.0,,144.0,0.0,24.0,0.02194554209292332,9106.731904473154,1.0,96.62315018008651,137.0
22094,22095.0,72.82957592825669,9.576894591434735,3.0,106.0,219.0,,256.0,0.0,0.0,0.02194146998754748,9103.696991032086,1.0,96.59094950697173,137.0
9704,9705.0,72.7980209986515,9.57319425724335,2.0,36.0,149.0,,232.0,0.0,0.0,0.021936176958420837,9099.752624831437,1.0,96.54909946770755,137.0
11920,11921.0,72.70871178260987,9.562721283611031,3.0,36.0,151.0,,371.0,0.0,0.0,0.021921192144283473,9088.588972826234,1.0,96.43065223157807,137.0
22890,22891.0,72.6972206230391,9.56137375626141,3.0,106.0,222.0,,306.0,0.0,0.0,0.021919263653253227,9087.152577879888,1.0,96.41541196689536,137.0
549,550.0,72.66352316003821,9.557422174810736,1.0,1.0,116.0,,35.0,0.0,22.0,0.02191360783643121,9082.940395004776,1.0,96.37072037140346,137.0
1933,1934.0,72.6613846970446,9.557171404873001,1.0,1.0,117.0,,121.0,0.0,21.0,0.021913248885501124,9082.673087130575,1.0,96.36788421358699,137.0
7010,7011.0,72.66049981833092,9.55706763829832,1.0,36.0,150.0,,64.0,0.0,0.0,0.021913100353488806,9082.562477291365,1.0,96.36671063439114,137.0
16685,16686.0,72.64366776307006,9.555093803136195,3.0,71.0,187.0,,293.0,0.0,0.0,0.021910274882224495,9080.458470383757,1.0,96.3443869536738,137.0
1752,1753.0,72.63966315910123,9.554624197493775,1.0,1.0,114.0,,110.0,0.0,24.0,0.021909602627555237,9079.957894887653,1.0,96.33907580782656,137.0
8960,8961.0,72.58189856303248,9.547850349078987,2.0,36.0,152.0,,186.0,0.0,0.0,0.02189990429915081,9072.73732037906,1.0,96.26246493770886,137.0
