,pigID,weight,backFat,farm,dayInseminated,birthingDate,aliveBooelan,sowNumber,sowParity,initialAge,growth_constant,earning,aliveBoolean,liveWeight,deathDate
18939,18940.0,74.23990435635284,9.74227878239521,1.0,106.0,224.0,,59.0,0.0,0.0,0.02234036546660173,9279.988044544105,1.0,98.46141161320006,136.0
18570,18571.0,73.50291317398934,9.65585445171308,1.0,106.0,221.0,,36.0,0.0,0.0,0.02221640328354918,9187.864146748667,1.0,97.48396972677632,136.0
14353,14354.0,73.25969740785321,9.627333405189502,2.0,71.0,187.0,,148.0,0.0,0.0,0.02217540893290756,9157.462175981651,1.0,97.1614023976833,136.0
18531,18532.0,73.00133020336162,9.597035603461686,1.0,106.0,222.0,,34.0,0.0,0.0,0.0221318130720273,9125.166275420203,1.0,96.81874032276077,136.0
11807,11808.0,72.82397219539405,9.576237461643275,3.0,36.0,153.0,,363.0,0.0,0.0,0.02210185749817485,9102.996524424256,1.0,96.58351750052262,136.0
21450,21451.0,72.77664463248719,9.570687526929097,2.0,106.0,218.0,,216.0,0.0,0.0,0.02209385990749192,9097.0805790609,1.0,96.5207488494525,136.0
9641,9642.0,72.72873797430225,9.565069683774485,2.0,36.0,152.0,,228.0,0.0,0.0,0.022085762725337924,9091.09224678778,1.0,96.45721216750961,136.0
14876,14877.0,72.5358253741306,9.542447510336103,2.0,71.0,184.0,,180.0,0.0,0.0,0.022053138876986487,9066.978171766325,1.0,96.20135991264004,136.0
15967,15968.0,72.51140783802417,9.539584152855845,2.0,71.0,183.0,,248.0,0.0,0.0,0.02204900753598464,9063.925979753021,1.0,96.1689759124989,136.0
1402,1403.0,72.49086937377179,9.537175680314073,1.0,1.0,116.0,,88.0,0.0,21.0,0.022045532160126356,9061.358671721473,1.0,96.1417365699891,136.0
2518,2519.0,72.2604585873569,9.510156228149137,2.0,1.0,117.0,,158.0,0.0,20.0,0.022006521164923843,9032.55732341961,1.0,95.83615197262188,136.0
18658,18659.0,72.1810099137434,9.500839565202629,1.0,106.0,220.0,,42.0,0.0,0.0,0.021993060017867792,9022.626239217925,1.0,95.73078237897002,136.0
7263,7264.0,72.17381362405794,9.499995681945483,1.0,36.0,152.0,,79.0,0.0,0.0,0.021991840490292413,9021.726703007243,1.0,95.72123822819356,136.0
21378,21379.0,72.13626408172905,9.4955923808737,2.0,106.0,221.0,,212.0,0.0,0.0,0.021985476449250994,9017.033010216132,1.0,95.67143777417645,136.0
18493,18494.0,72.03327587843019,9.48351532113234,1.0,106.0,224.0,,31.0,0.0,0.0,0.02196801587126888,9004.159484803773,1.0,95.53484864513287,136.0
21846,21847.0,72.02780407340218,9.482873662048101,2.0,106.0,221.0,,241.0,0.0,0.0,0.02196708794755791,9003.475509175272,1.0,95.52759160928672,136.0
2291,2292.0,72.00002850524395,9.479616520110945,2.0,1.0,116.0,,144.0,0.0,21.0,0.021962377322023045,9000.003563155493,1.0,95.49075398573467,136.0
22502,22503.0,71.96012328016484,9.474936976514341,3.0,106.0,219.0,,282.0,0.0,0.0,0.02195560847574617,8995.015410020604,1.0,95.43782928403824,136.0
22905,22906.0,71.95677622646613,9.474544479449804,3.0,106.0,220.0,,307.0,0.0,0.0,0.021955040680324674,8994.597028308266,1.0,95.43339022077735,136.0
1970,1971.0,71.95099605663182,9.473866659523171,1.0,1.0,112.0,,124.0,0.0,25.0,0.021954060109049486,8993.874507078977,1.0,95.42572421303956,136.0
8131,8132.0,71.90433703108957,9.46839512180431,2.0,36.0,148.0,,134.0,0.0,0.0,0.021946143702718152,8988.042128886196,1.0,95.36384221629916,136.0
21995,21996.0,71.87529712343402,9.464989715278069,2.0,106.0,221.0,,250.0,0.0,0.0,0.02194121576177294,8984.412140429253,1.0,95.32532774991249,136.0
21698,21699.0,71.8668903666854,9.464003884860293,2.0,106.0,220.0,,232.0,0.0,0.0,0.021939789046470808,8983.361295835675,1.0,95.31417820515304,136.0
2179,2180.0,71.845134497811,9.461452651615076,2.0,1.0,115.0,,137.0,0.0,22.0,0.021936096581551746,8980.641812226375,1.0,95.28532426765385,136.0
2343,2344.0,71.83171639842239,9.459879158897065,2.0,1.0,112.0,,147.0,0.0,25.0,0.02193381903503531,8978.964549802799,1.0,95.26752837987054,136.0
11027,11028.0,71.79961217763469,9.456114411285363,3.0,36.0,151.0,,315.0,0.0,0.0,0.021928369173926245,8974.951522204336,1.0,95.22494983771178,136.0
2328,2329.0,71.74752135183766,9.450005905699516,2.0,1.0,117.0,,146.0,0.0,20.0,0.021919524705656328,8968.440168979707,1.0,95.15586386185366,136.0
558,559.0,71.74117381063311,9.449261552153358,1.0,1.0,114.0,,35.0,0.0,23.0,0.021918446810220187,8967.64672632914,1.0,95.14744537219246,136.0
13706,13707.0,71.706421377794,9.445186258147716,1.0,71.0,186.0,,107.0,0.0,0.0,0.021912544812618073,8963.30267222425,1.0,95.10135461245889,136.0
23354,23355.0,71.6565207929591,9.439334594317529,3.0,106.0,220.0,,335.0,0.0,0.0,0.021904068488033786,8957.065099119887,1.0,95.03517346546299,136.0
14476,14477.0,71.65643763050178,9.439324842152397,2.0,71.0,186.0,,155.0,0.0,0.0,0.02190405436001135,8957.054703812722,1.0,95.03506317042677,136.0
12889,12890.0,71.6549748651279,9.439153308867592,1.0,71.0,185.0,,56.0,0.0,0.0,0.0219038058577488,8956.871858140987,1.0,95.03312316329959,136.0
184,185.0,71.64342027663228,9.437798343433897,1.0,1.0,116.0,,12.0,0.0,21.0,0.021901842842153955,8955.427534579036,1.0,95.01779877537439,136.0
5463,5464.0,71.63985923957412,9.437380753303037,3.0,1.0,117.0,,342.0,0.0,20.0,0.021901237833556533,8954.982404946766,1.0,95.01307591455453,136.0
10225,10226.0,71.63495808606199,9.436806012489315,3.0,36.0,153.0,,265.0,0.0,0.0,0.02190040512658689,8954.369760757749,1.0,95.00657571095753,136.0
3145,3146.0,71.61408361475678,9.434358137597366,2.0,1.0,117.0,,197.0,0.0,20.0,0.021896858329654576,8951.760451844597,1.0,94.97889073575169,136.0
21009,21010.0,71.6056302925774,9.433366846617398,2.0,106.0,222.0,,189.0,0.0,0.0,0.02189542191793659,8950.703786572176,1.0,94.96767943312652,136.0
15126,15127.0,71.59771297435398,9.432438410912019,2.0,71.0,186.0,,196.0,0.0,0.0,0.021894076532395664,8949.714121794248,1.0,94.95717901107956,136.0
17650,17651.0,71.59718693590587,9.432376724257036,3.0,71.0,186.0,,354.0,0.0,0.0,0.02189398714115102,8949.648366988233,1.0,94.95648134735526,136.0
2804,2805.0,71.58243098116374,9.43064634600736,2.0,1.0,116.0,,176.0,0.0,21.0,0.02189147952637209,8947.803872645467,1.0,94.93691111560177,136.0
23359,23360.0,71.57834826474436,9.43016758039611,3.0,106.0,220.0,,335.0,0.0,0.0,0.02189078568136945,8947.293533093045,1.0,94.93149637234,136.0
9946,9947.0,71.5782534072723,9.430156456798258,2.0,36.0,150.0,,247.0,0.0,0.0,0.02189076956047347,8947.281675909038,1.0,94.93137056667413,136.0
9859,9860.0,71.56667015167304,9.428798129675435,2.0,36.0,151.0,,242.0,0.0,0.0,0.021888800946716212,8945.83376895913,1.0,94.91600815871756,136.0
11528,11529.0,71.56171972501468,9.428217610775375,3.0,36.0,152.0,,346.0,0.0,0.0,0.02188795957123616,8945.214965626836,1.0,94.90944260612027,136.0
18787,18788.0,71.55533003409845,9.42746831448267,1.0,106.0,221.0,,50.0,0.0,0.0,0.02188687354836083,8944.416254262305,1.0,94.90096821498467,136.0
15640,15641.0,71.5470436577283,9.426496600643063,2.0,71.0,183.0,,228.0,0.0,0.0,0.021885465105651897,8943.380457216037,1.0,94.88997832589959,136.0
17190,17191.0,71.54064188588652,9.425745887663254,3.0,71.0,185.0,,325.0,0.0,0.0,0.021884376952185123,8942.580235735815,1.0,94.88148791231633,136.0
17714,17715.0,71.52046728153051,9.423380083675406,3.0,71.0,187.0,,358.0,0.0,0.0,0.02188094751448691,8940.058410191314,1.0,94.85473114261342,136.0
1633,1634.0,71.51209332909097,9.422398100102102,1.0,1.0,114.0,,103.0,0.0,23.0,0.02187952394586585,8939.011666136372,1.0,94.84362510489518,136.0
