,pigID,weight,backFat,farm,dayInseminated,birthingDate,aliveBooelan,sowNumber,sowParity,initialAge,growth_constant,earning,aliveBoolean,liveWeight,deathDate
8478,8479.0,70.86459363774625,9.346468117789568,2.0,36.0,153.0,,155.0,0.0,0.0,0.022260308161689724,8858.074204718281,1.0,93.98487219860246,133.0
18467,18468.0,70.21530742384185,9.270328636340324,1.0,106.0,221.0,,30.0,0.0,0.0,0.022146889008873426,8776.913427980231,1.0,93.12374989899449,133.0
21713,21714.0,70.06490533130548,9.252691518703498,2.0,106.0,223.0,,233.0,0.0,0.0,0.02212056204340362,8758.113166413184,1.0,92.9242776277261,133.0
13009,13010.0,69.78305506883073,9.219639942416189,1.0,71.0,184.0,,64.0,0.0,0.0,0.02207116967922276,8722.881883603843,1.0,92.55047091356862,133.0
12480,12481.0,69.65769442449144,9.204939346208022,1.0,71.0,184.0,,31.0,0.0,0.0,0.022049177259162923,8707.21180306143,1.0,92.3842101120576,133.0
17141,17142.0,69.65217122786885,9.204291660614551,3.0,71.0,185.0,,322.0,0.0,0.0,0.022048207967143338,8706.521403483606,1.0,92.37688491759795,133.0
5767,5768.0,69.6089809922502,9.199226895533679,3.0,1.0,116.0,,361.0,0.0,18.0,0.022040627314790683,8701.122624031275,1.0,92.31960343799761,133.0
17351,17352.0,69.44101899651423,9.179530590599658,3.0,71.0,186.0,,335.0,0.0,0.0,0.02201113020126534,8680.12737456428,1.0,92.09684217044328,133.0
22312,22313.0,69.40881045294047,9.175753609426447,3.0,106.0,221.0,,270.0,0.0,0.0,0.022005470738838295,8676.101306617558,1.0,92.05412526915181,133.0
17427,17428.0,69.38948411495296,9.17348727861398,3.0,71.0,184.0,,340.0,0.0,0.0,0.02200207437225075,8673.685514369121,1.0,92.02849352115777,133.0
18515,18516.0,69.34565530775512,9.168347630518705,1.0,106.0,218.0,,33.0,0.0,0.0,0.021994370671683337,8668.20691346939,1.0,91.9703651296487,133.0
19703,19704.0,69.30680321199567,9.163791583646013,1.0,106.0,219.0,,107.0,0.0,0.0,0.021987540175826024,8663.35040149946,1.0,91.91883715118789,133.0
21582,21583.0,69.26753544427375,9.159186792402968,2.0,106.0,220.0,,224.0,0.0,0.0,0.021980635125865483,8658.441930534218,1.0,91.86675788365218,133.0
10977,10978.0,69.24143526370871,9.156126117200882,3.0,36.0,152.0,,312.0,0.0,0.0,0.02197604471094665,8655.17940796359,1.0,91.83214225956063,133.0
2938,2939.0,69.22626431839078,9.154347074484642,2.0,1.0,117.0,,184.0,0.0,17.0,0.021973376192095898,8653.283039798847,1.0,91.81202164242809,133.0
2773,2774.0,69.21761605955456,9.153332923977318,2.0,1.0,118.0,,174.0,0.0,16.0,0.021971854892561225,8652.202007444319,1.0,91.80055180312276,133.0
3549,3550.0,69.2078882318245,9.152192176271404,2.0,1.0,116.0,,222.0,0.0,18.0,0.021970143601572074,8650.986028978063,1.0,91.78765017483356,133.0
7283,7284.0,69.19590525651604,9.150786975442143,1.0,36.0,149.0,,81.0,0.0,0.0,0.02196803546573357,8649.488157064505,1.0,91.77175763463666,133.0
20054,20055.0,69.16636973801093,9.147323450397016,2.0,106.0,221.0,,129.0,0.0,0.0,0.02196283875950437,8645.796217251365,1.0,91.73258585943094,133.0
10159,10160.0,69.16200847193002,9.146812020259196,3.0,36.0,151.0,,260.0,0.0,0.0,0.021962071333147787,8645.251058991253,1.0,91.72680168690985,133.0
17022,17023.0,69.12585688300938,9.142572652203878,3.0,71.0,187.0,,314.0,0.0,0.0,0.021955709239559973,8640.732110376171,1.0,91.67885528250581,133.0
23988,23989.0,69.07477774958399,9.136582784178652,3.0,106.0,222.0,,375.0,0.0,0.0,0.021946717973320613,8634.347218697998,1.0,91.61111107371882,133.0
5407,5408.0,69.01856103793229,9.129990450655654,3.0,1.0,114.0,,338.0,0.0,20.0,0.021936819417235496,8627.320129741536,1.0,91.53655310070594,133.0
12256,12257.0,69.01628533476935,9.129723587052133,1.0,71.0,183.0,,17.0,0.0,0.0,0.02193641864971333,8627.035666846168,1.0,91.5335349267498,133.0
12543,12544.0,68.98643613760895,9.126223278028473,1.0,71.0,184.0,,34.0,0.0,0.0,0.021931161524275315,8623.304517201119,1.0,91.49394713210737,133.0
4109,4110.0,68.95322803805865,9.122329082486463,3.0,1.0,115.0,,257.0,0.0,19.0,0.021925311793068773,8619.153504757332,1.0,91.44990455975949,133.0
2670,2671.0,68.95166945334614,9.122146312809141,2.0,1.0,114.0,,167.0,0.0,20.0,0.02192503721593833,8618.958681668268,1.0,91.44783747128136,133.0
8276,8277.0,68.95037018821289,9.121993952615142,2.0,36.0,146.0,,143.0,0.0,0.0,0.02192480832152466,8618.79627352661,1.0,91.44611430797465,133.0
120,121.0,68.91798265517332,9.118195981984865,1.0,1.0,118.0,,8.0,0.0,16.0,0.021919102002016022,8614.747831896664,1.0,91.40316002012376,133.0
7154,7155.0,68.9147261845278,9.117814107272302,1.0,36.0,152.0,,73.0,0.0,0.0,0.021918528191388547,8614.340773065975,1.0,91.39884109353818,133.0
788,789.0,68.85779436418325,9.11113791550022,1.0,1.0,118.0,,50.0,0.0,16.0,0.021908494758189512,8607.224295522907,1.0,91.32333470050828,133.0
4395,4396.0,68.82614476873708,9.107426480182875,3.0,1.0,117.0,,275.0,0.0,17.0,0.02190291557824806,8603.268096092135,1.0,91.28135910973087,133.0
7708,7709.0,68.82506720928853,9.107300118624774,1.0,36.0,153.0,,107.0,0.0,0.0,0.021902725609000893,8603.133401161067,1.0,91.27992998579381,133.0
18546,18547.0,68.81667930733401,9.106316499241538,1.0,106.0,221.0,,35.0,0.0,0.0,0.021901246817507776,8602.084913416751,1.0,91.2688054473926,133.0
9468,9469.0,68.7832857224846,9.10240055249923,2.0,36.0,150.0,,217.0,0.0,0.0,0.021895358820228854,8597.910715310576,1.0,91.22451687332176,133.0
2414,2415.0,68.77883662097449,9.101878822213507,2.0,1.0,117.0,,151.0,0.0,17.0,0.02189457426582951,8597.35457762181,1.0,91.21861620818898,133.0
7069,7070.0,68.75667481346487,9.099279985990552,1.0,36.0,148.0,,67.0,0.0,0.0,0.021890665960893646,8594.584351683108,1.0,91.18922389053697,133.0
6758,6759.0,68.7312488524708,9.09629837411588,1.0,36.0,150.0,,48.0,0.0,0.0,0.021886181411235005,8591.40610655885,1.0,91.15550245685782,133.0
8104,8105.0,68.72780149601184,9.095894114903942,2.0,36.0,153.0,,132.0,0.0,0.0,0.021885573328049163,8590.975187001479,1.0,91.15093036606345,133.0
13795,13796.0,68.71902962068545,9.09486546833116,1.0,71.0,185.0,,113.0,0.0,0.0,0.02188402599351,8589.87870258568,1.0,91.13929657915843,133.0
23267,23268.0,68.71004277990829,9.093811613525702,3.0,106.0,220.0,,330.0,0.0,0.0,0.021882440660232212,8588.755347488537,1.0,91.12737769218606,133.0
23060,23061.0,68.67915626796137,9.090189662292095,3.0,106.0,220.0,,317.0,0.0,0.0,0.021876991478501747,8584.894533495171,1.0,91.08641414848988,133.0
20314,20315.0,68.67047138193035,9.089171216644111,2.0,106.0,220.0,,145.0,0.0,0.0,0.021875459068010455,8583.808922741295,1.0,91.07489573200311,133.0
2199,2200.0,68.66816157700408,9.08890035404828,2.0,1.0,116.0,,138.0,0.0,18.0,0.021875051500271636,8583.52019712551,1.0,91.07183233024413,133.0
8511,8512.0,68.66302464511512,9.088297964344186,2.0,36.0,150.0,,157.0,0.0,0.0,0.021874145063630467,8582.87808063939,1.0,91.06501942322959,133.0
582,583.0,68.6496213115779,9.086726203164972,1.0,1.0,118.0,,37.0,0.0,16.0,0.02187177985608205,8581.202663947239,1.0,91.04724311880359,133.0
13007,13008.0,68.6425692042447,9.085899227658675,1.0,71.0,185.0,,63.0,0.0,0.0,0.021870535340050148,8580.321150530586,1.0,91.03789019130596,133.0
13687,13688.0,68.61765366239806,9.082977470819234,1.0,71.0,185.0,,106.0,0.0,0.0,0.021866137987817124,8577.206707799756,1.0,91.00484570609822,133.0
3419,3420.0,68.61714880806639,9.082918268350126,2.0,1.0,118.0,,214.0,0.0,16.0,0.021866048879487718,8577.143601008298,1.0,91.00417613801908,133.0
