,pigID,weight,backFat,farm,dayInseminated,birthingDate,aliveBooelan,sowNumber,sowParity,initialAge,growth_constant,earning,aliveBoolean,liveWeight,deathDate
22316,22317.0,68.39335202568131,9.056674416877687,3.0,106.0,222.0,,270.0,0.0,0.0,0.022159752185439363,8549.169003210163,1.0,90.70736342928555,131.0
2889,2890.0,68.35511619459412,9.052190637167884,2.0,1.0,114.0,,181.0,0.0,18.0,0.022152890893889964,8544.389524324264,1.0,90.65665277797629,131.0
21171,21172.0,68.23471295646524,9.038071378326986,2.0,106.0,221.0,,199.0,0.0,0.0,0.022131275068271585,8529.339119558155,1.0,90.49696678576292,131.0
17402,17403.0,68.06961410544977,9.018710824175386,3.0,71.0,185.0,,338.0,0.0,0.0,0.02210161059870769,8508.701763181221,1.0,90.27800279237371,131.0
4881,4882.0,67.98415497099103,9.008689335895722,3.0,1.0,118.0,,306.0,0.0,14.0,0.022086244347301682,8498.019371373879,1.0,90.1646617652401,131.0
7534,7535.0,67.9630112819619,9.006209890800282,1.0,36.0,149.0,,96.0,0.0,0.0,0.02208244135315012,8495.376410245237,1.0,90.13661973735,131.0
17022,17023.0,67.59033983520878,8.962508037751387,3.0,71.0,185.0,,314.0,0.0,0.0,0.022015333161868315,8448.792479401098,1.0,89.64236052414957,131.0
21031,21032.0,67.58590711486606,8.961988228426815,2.0,106.0,224.0,,190.0,0.0,0.0,0.02201453405309097,8448.238389358257,1.0,89.63648158470299,131.0
9136,9137.0,67.53526399138876,8.95604948973507,2.0,36.0,153.0,,197.0,0.0,0.0,0.02200540285900671,8441.907998923594,1.0,89.56931563844664,131.0
6539,6540.0,67.53416582505521,8.955920711680967,1.0,36.0,152.0,,34.0,0.0,0.0,0.02200520482377221,8441.770728131902,1.0,89.56785918442336,131.0
23559,23560.0,67.45886944438493,8.947090973336817,3.0,106.0,223.0,,348.0,0.0,0.0,0.021991623317081516,8432.358680548115,1.0,89.46799661059009,131.0
5448,5449.0,67.45040301200275,8.946098144970067,3.0,1.0,116.0,,341.0,0.0,16.0,0.021990095808892746,8431.300376500343,1.0,89.45676792042805,131.0
18877,18878.0,67.3697834013029,8.936644170402495,1.0,106.0,221.0,,55.0,0.0,0.0,0.0219755465685493,8421.222925162861,1.0,89.34984535981816,131.0
646,647.0,67.2721597784117,8.925196195896099,1.0,1.0,115.0,,41.0,0.0,17.0,0.021957919163533877,8409.019972301463,1.0,89.22037105890146,131.0
10894,10895.0,67.24445174060787,8.921946973003049,3.0,36.0,149.0,,306.0,0.0,0.0,0.02195291416207021,8405.556467575983,1.0,89.18362299815367,131.0
6073,6074.0,67.24416115180955,8.921912896689793,1.0,36.0,152.0,,5.0,0.0,0.0,0.021952861667517715,8405.520143976193,1.0,89.18323760186944,131.0
1064,1065.0,67.21651370881916,8.918670779534668,1.0,1.0,119.0,,67.0,0.0,13.0,0.021947866762592035,8402.064213602396,1.0,89.14656990559571,131.0
7581,7582.0,67.20648759364967,8.917495052723273,1.0,36.0,152.0,,99.0,0.0,0.0,0.021946055194287547,8400.810949206209,1.0,89.1332726706229,131.0
21519,21520.0,67.17664073866443,8.913995018358149,2.0,106.0,218.0,,220.0,0.0,0.0,0.021940661661359745,8397.080092333053,1.0,89.09368798231357,131.0
22761,22762.0,67.17380668609354,8.913662679108484,3.0,106.0,221.0,,298.0,0.0,0.0,0.021940149477471697,8396.725835761692,1.0,89.08992929190126,131.0
9378,9379.0,67.15891385568419,8.911916249936883,2.0,36.0,151.0,,212.0,0.0,0.0,0.021937457826561545,8394.864231960524,1.0,89.0701775274326,131.0
20607,20608.0,67.15129237698034,8.911022506278139,2.0,106.0,219.0,,163.0,0.0,0.0,0.021936080266437622,8393.911547122541,1.0,89.06006946549115,131.0
22043,22044.0,67.10782438507339,8.905925169706748,3.0,106.0,220.0,,253.0,0.0,0.0,0.02192822232713113,8388.478048134173,1.0,89.00241960885064,131.0
20097,20098.0,67.10128340038034,8.905158131731767,2.0,106.0,219.0,,132.0,0.0,0.0,0.021927039697864893,8387.660425047543,1.0,88.99374456283864,131.0
4551,4552.0,67.09490177007959,8.904409780678726,3.0,1.0,119.0,,285.0,0.0,13.0,0.021925885834714727,8386.862721259948,1.0,88.98528086217452,131.0
